il,bolge,year,scenario,scenario_label,tarim_skoru,skor_ust,skor_alt,yagis_proj,ndvi_proj,hassasiyet
Adana,Akdeniz,2044,orta_ssp245,Orta (SSP2-4.5),3.9209,4.7443,3.0975,710.0,0.3331,1.1
Adana,Akdeniz,2045,orta_ssp245,Orta (SSP2-4.5),3.9028,4.7536,3.052,705.2,0.3311,1.1
Adana,Akdeniz,2046,orta_ssp245,Orta (SSP2-4.5),3.8847,4.7627,3.0068,700.3,0.3291,1.1
Adana,Akdeniz,2047,orta_ssp245,Orta (SSP2-4.5),3.8667,4.7715,2.9619,695.5,0.3271,1.1
Adana,Akdeniz,2048,orta_ssp245,Orta (SSP2-4.5),3.8487,4.7801,2.9173,690.6,0.3251,1.1
Adana,Akdeniz,2049,orta_ssp245,Orta (SSP2-4.5),3.8307,4.7884,2.873,685.8,0.3231,1.1
Adana,Akdeniz,2050,orta_ssp245,Orta (SSP2-4.5),3.6062,4.5366,2.6758,681.0,0.3211,1.1
Adana,Akdeniz,2025,kotumser_ssp585,Kötümser (SSP5-8.5),4.3398,4.5915,4.0881,797.1,0.3691,1.1
Adana,Akdeniz,2026,kotumser_ssp585,Kötümser (SSP5-8.5),4.3398,4.6262,4.0534,787.5,0.3651,1.1
Adana,Akdeniz,2027,kotumser_ssp585,Kötümser (SSP5-8.5),4.3398,4.6609,4.0187,777.8,0.3611,1.1
Adana,Akdeniz,2028,kotumser_ssp585,Kötümser (SSP5-8.5),4.3398,4.6957,3.9839,768.1,0.3571,1.1
Adana,Akdeniz,2029,kotumser_ssp585,Kötümser (SSP5-8.5),4.0989,4.4678,3.73,758.4,0.3531,1.1
Adana,Akdeniz,2030,kotumser_ssp585,Kötümser (SSP5-8.5),4.0703,4.4692,3.6714,748.7,0.3491,1.1
Adana,Akdeniz,2031,kotumser_ssp585,Kötümser (SSP5-8.5),4.0363,4.4642,3.6085,739.0,0.3451,1.1
Adana,Akdeniz,2032,kotumser_ssp585,Kötümser (SSP5-8.5),4.0007,4.4567,3.5446,729.4,0.3411,1.1
Adana,Akdeniz,2033,kotumser_ssp585,Kötümser (SSP5-8.5),3.9651,4.4488,3.4813,719.7,0.3371,1.1
Adana,Akdeniz,2034,kotumser_ssp585,Kötümser (SSP5-8.5),3.9296,4.4405,3.4188,710.0,0.3331,1.1
Adana,Akdeniz,2035,kotumser_ssp585,Kötümser (SSP5-8.5),3.8943,4.4317,3.3568,700.3,0.3291,1.1
Adana,Akdeniz,2036,kotumser_ssp585,Kötümser (SSP5-8.5),3.859,4.4224,3.2956,690.6,0.3251,1.1
Adana,Akdeniz,2037,kotumser_ssp585,Kötümser (SSP5-8.5),3.6167,4.1737,3.0597,681.0,0.3211,1.1
Adana,Akdeniz,2038,kotumser_ssp585,Kötümser (SSP5-8.5),3.5538,4.1295,2.978,671.3,0.3171,1.1
Adana,Akdeniz,2039,kotumser_ssp585,Kötümser (SSP5-8.5),3.491,4.0845,2.8975,661.6,0.3131,1.1
Adana,Akdeniz,2040,kotumser_ssp585,Kötümser (SSP5-8.5),3.4285,4.0387,2.8182,651.9,0.3091,1.1
Adana,Akdeniz,2041,kotumser_ssp585,Kötümser (SSP5-8.5),3.3661,3.9922,2.74,642.2,0.3051,1.1
Adana,Akdeniz,2042,kotumser_ssp585,Kötümser (SSP5-8.5),3.304,3.945,2.663,632.5,0.3011,1.1
Adana,Akdeniz,2043,kotumser_ssp585,Kötümser (SSP5-8.5),3.2421,3.8969,2.5872,622.9,0.2971,1.1
Adana,Akdeniz,2044,kotumser_ssp585,Kötümser (SSP5-8.5),3.1803,3.8482,2.5124,613.2,0.2931,1.1
Adana,Akdeniz,2045,kotumser_ssp585,Kötümser (SSP5-8.5),3.1188,3.7987,2.4389,603.5,0.2891,1.1
Adana,Akdeniz,2046,kotumser_ssp585,Kötümser (SSP5-8.5),3.0574,3.7484,2.3665,593.8,0.2851,1.1
Adana,Akdeniz,2047,kotumser_ssp585,Kötümser (SSP5-8.5),2.9963,3.6975,2.2952,584.1,0.2811,1.1
Adana,Akdeniz,2048,kotumser_ssp585,Kötümser (SSP5-8.5),2.9354,3.6458,2.225,574.5,0.2771,1.1
Adana,Akdeniz,2049,kotumser_ssp585,Kötümser (SSP5-8.5),2.8747,3.5933,2.156,564.8,0.2731,1.1
Adana,Akdeniz,2050,kotumser_ssp585,Kötümser (SSP5-8.5),2.8141,3.5402,2.0881,555.1,0.2691,1.1
Çanakkale,Marmara,2025,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.5833,4.0808,676.7,0.3608,0.8
Çanakkale,Marmara,2026,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.618,4.0462,674.6,0.3598,0.8
Çanakkale,Marmara,2027,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.6527,4.0115,672.6,0.3588,0.8
Çanakkale,Marmara,2028,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.6873,3.9769,670.6,0.3578,0.8
Çanakkale,Marmara,2029,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.722,3.9422,668.5,0.3568,0.8
Çanakkale,Marmara,2030,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.7566,3.9075,666.5,0.3558,0.8
Çanakkale,Marmara,2031,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.7913,3.8729,664.5,0.3548,0.8
Çanakkale,Marmara,2032,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.8259,3.8382,662.4,0.3538,0.8
Çanakkale,Marmara,2033,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.8606,3.8036,660.4,0.3528,0.8
Çanakkale,Marmara,2034,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.8953,3.7689,658.4,0.3518,0.8
Çanakkale,Marmara,2035,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.9299,3.7343,656.3,0.3508,0.8
Çanakkale,Marmara,2036,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.9646,3.6996,654.3,0.3498,0.8
Çanakkale,Marmara,2037,optimist_ssp126,İyimser (SSP1-2.6),4.3321,4.9992,3.6649,652.2,0.3488,0.8
Çanakkale,Marmara,2038,optimist_ssp126,İyimser (SSP1-2.6),4.3321,5.0339,3.6303,650.2,0.3478,0.8
Çanakkale,Marmara,2039,optimist_ssp126,İyimser (SSP1-2.6),4.3321,5.0685,3.5956,648.2,0.3468,0.8
Çanakkale,Marmara,2040,optimist_ssp126,İyimser (SSP1-2.6),4.3321,5.1032,3.561,646.1,0.3458,0.8
Çanakkale,Marmara,2041,optimist_ssp126,İyimser (SSP1-2.6),4.1137,4.8789,3.3486,644.1,0.3448,0.8
Çanakkale,Marmara,2042,optimist_ssp126,İyimser (SSP1-2.6),4.1085,4.9056,3.3115,642.1,0.3438,0.8
Çanakkale,Marmara,2043,optimist_ssp126,İyimser (SSP1-2.6),4.1033,4.9322,3.2745,640.0,0.3428,0.8
Çanakkale,Marmara,2044,optimist_ssp126,İyimser (SSP1-2.6),4.0982,4.9588,3.2375,638.0,0.3418,0.8
Çanakkale,Marmara,2045,optimist_ssp126,İyimser (SSP1-2.6),4.0913,4.9832,3.1994,636.0,0.3408,0.8
Çanakkale,Marmara,2046,optimist_ssp126,İyimser (SSP1-2.6),4.0845,5.0076,3.1614,633.9,0.3398,0.8
Çanakkale,Marmara,2047,optimist_ssp126,İyimser (SSP1-2.6),4.0777,5.0318,3.1235,631.9,0.3388,0.8
Çanakkale,Marmara,2048,optimist_ssp126,İyimser (SSP1-2.6),4.0708,5.056,3.0857,629.9,0.3378,0.8
Çanakkale,Marmara,2049,optimist_ssp126,İyimser (SSP1-2.6),4.064,5.08,3.048,627.8,0.3368,0.8
Çanakkale,Marmara,2050,optimist_ssp126,İyimser (SSP1-2.6),4.0572,5.104,3.0104,625.8,0.3358,0.8
Çanakkale,Marmara,2025,orta_ssp245,Orta (SSP2-4.5),4.3321,4.5833,4.0808,674.6,0.3598,0.8
Çanakkale,Marmara,2026,orta_ssp245,Orta (SSP2-4.5),4.3321,4.618,4.0462,670.6,0.3578,0.8
Çanakkale,Marmara,2027,orta_ssp245,Orta (SSP2-4.5),4.3321,4.6527,4.0115,666.5,0.3558,0.8
Çanakkale,Marmara,2028,orta_ssp245,Orta (SSP2-4.5),4.3321,4.6873,3.9769,662.4,0.3538,0.8
Çanakkale,Marmara,2029,orta_ssp245,Orta (SSP2-4.5),4.3321,4.722,3.9422,658.4,0.3518,0.8
Çanakkale,Marmara,2030,orta_ssp245,Orta (SSP2-4.5),4.3321,4.7566,3.9075,654.3,0.3498,0.8
Çanakkale,Marmara,2031,orta_ssp245,Orta (SSP2-4.5),4.3321,4.7913,3.8729,650.2,0.3478,0.8
Çanakkale,Marmara,2032,orta_ssp245,Orta (SSP2-4.5),4.3321,4.8259,3.8382,646.1,0.3458,0.8
Çanakkale,Marmara,2033,orta_ssp245,Orta (SSP2-4.5),4.1085,4.6098,3.6073,642.1,0.3438,0.8
Çanakkale,Marmara,2034,orta_ssp245,Orta (SSP2-4.5),4.0982,4.6309,3.5654,638.0,0.3418,0.8
Çanakkale,Marmara,2035,orta_ssp245,Orta (SSP2-4.5),4.0878,4.6519,3.5236,633.9,0.3398,0.8
Çanakkale,Marmara,2036,orta_ssp245,Orta (SSP2-4.5),4.0747,4.6697,3.4798,629.9,0.3378,0.8
Çanakkale,Marmara,2037,orta_ssp245,Orta (SSP2-4.5),4.0614,4.6869,3.436,625.8,0.3358,0.8
Çanakkale,Marmara,2038,orta_ssp245,Orta (SSP2-4.5),4.0481,4.7039,3.3923,621.7,0.3338,0.8
Çanakkale,Marmara,2039,orta_ssp245,Orta (SSP2-4.5),4.0348,4.7208,3.3489,617.6,0.3318,0.8
Çanakkale,Marmara,2040,orta_ssp245,Orta (SSP2-4.5),4.0216,4.7374,3.3057,613.6,0.3298,0.8
Çanakkale,Marmara,2041,orta_ssp245,Orta (SSP2-4.5),4.0083,4.7538,3.2628,609.5,0.3278,0.8
Çanakkale,Marmara,2042,orta_ssp245,Orta (SSP2-4.5),3.9951,4.7701,3.22,605.4,0.3258,0.8
Çanakkale,Marmara,2043,orta_ssp245,Orta (SSP2-4.5),3.9818,4.7862,3.1775,601.3,0.3238,0.8
Çanakkale,Marmara,2044,orta_ssp245,Orta (SSP2-4.5),3.9686,4.802,3.1352,597.3,0.3218,0.8
Çanakkale,Marmara,2045,orta_ssp245,Orta (SSP2-4.5),3.9554,4.8177,3.0931,593.2,0.3198,0.8
Çanakkale,Marmara,2046,orta_ssp245,Orta (SSP2-4.5),3.9422,4.8332,3.0513,589.1,0.3178,0.8
Çanakkale,Marmara,2047,orta_ssp245,Orta (SSP2-4.5),3.9291,4.8485,3.0097,585.1,0.3158,0.8
Çanakkale,Marmara,2048,orta_ssp245,Orta (SSP2-4.5),3.9159,4.8636,2.9683,581.0,0.3138,0.8
Çanakkale,Marmara,2049,orta_ssp245,Orta (SSP2-4.5),3.9028,4.8785,2.9271,576.9,0.3118,0.8
Çanakkale,Marmara,2050,orta_ssp245,Orta (SSP2-4.5),3.6222,4.5568,2.6877,572.8,0.3098,0.8
Çanakkale,Marmara,2025,kotumser_ssp585,Kötümser (SSP5-8.5),4.3321,4.5833,4.0808,670.6,0.3578,0.8
Çanakkale,Marmara,2026,kotumser_ssp585,Kötümser (SSP5-8.5),4.3321,4.618,4.0462,662.4,0.3538,0.8
Çanakkale,Marmara,2027,kotumser_ssp585,Kötümser (SSP5-8.5),4.3321,4.6527,4.0115,654.3,0.3498,0.8
Çanakkale,Marmara,2028,kotumser_ssp585,Kötümser (SSP5-8.5),4.3321,4.6873,3.9769,646.1,0.3458,0.8
Çanakkale,Marmara,2029,kotumser_ssp585,Kötümser (SSP5-8.5),4.0982,4.467,3.7293,638.0,0.3418,0.8
Çanakkale,Marmara,2030,kotumser_ssp585,Kötümser (SSP5-8.5),4.0774,4.4769,3.6778,629.9,0.3378,0.8
Çanakkale,Marmara,2031,kotumser_ssp585,Kötümser (SSP5-8.5),4.0527,4.4823,3.6231,621.7,0.3338,0.8
Çanakkale,Marmara,2032,kotumser_ssp585,Kötümser (SSP5-8.5),4.0267,4.4858,3.5677,613.6,0.3298,0.8
Çanakkale,Marmara,2033,kotumser_ssp585,Kötümser (SSP5-8.5),4.0008,4.4889,3.5127,605.4,0.3258,0.8
Çanakkale,Marmara,2034,kotumser_ssp585,Kötümser (SSP5-8.5),3.975,4.4918,3.4583,597.3,0.3218,0.8
Çanakkale,Marmara,2035,kotumser_ssp585,Kötümser (SSP5-8.5),3.9492,4.4942,3.4042,589.1,0.3178,0.8
Çanakkale,Marmara,2036,kotumser_ssp585,Kötümser (SSP5-8.5),3.9235,4.4963,3.3507,581.0,0.3138,0.8
Çanakkale,Marmara,2037,kotumser_ssp585,Kötümser (SSP5-8.5),3.6298,4.1888,3.0708,572.8,0.3098,0.8
Çanakkale,Marmara,2038,kotumser_ssp585,Kötümser (SSP5-8.5),3.584,4.1646,3.0034,564.7,0.3058,0.8
Çanakkale,Marmara,2039,kotumser_ssp585,Kötümser (SSP5-8.5),3.5382,4.1397,2.9367,556.6,0.3018,0.8
Çanakkale,Marmara,2040,kotumser_ssp585,Kötümser (SSP5-8.5),3.4926,4.1143,2.8709,548.4,0.2978,0.8
Çanakkale,Marmara,2041,kotumser_ssp585,Kötümser (SSP5-8.5),3.447,4.0882,2.8059,540.3,0.2938,0.8
Çanakkale,Marmara,2042,kotumser_ssp585,Kötümser (SSP5-8.5),3.4016,4.0615,2.7417,532.1,0.2898,0.8
Çanakkale,Marmara,2043,kotumser_ssp585,Kötümser (SSP5-8.5),3.3563,4.0342,2.6783,524.0,0.2858,0.8
Çanakkale,Marmara,2044,kotumser_ssp585,Kötümser (SSP5-8.5),3.311,4.0064,2.6157,515.8,0.2818,0.8
Çanakkale,Marmara,2045,kotumser_ssp585,Kötümser (SSP5-8.5),3.2659,3.9779,2.554,507.7,0.2778,0.8
Çanakkale,Marmara,2046,kotumser_ssp585,Kötümser (SSP5-8.5),3.2209,3.9488,2.493,499.5,0.2738,0.8
Çanakkale,Marmara,2047,kotumser_ssp585,Kötümser (SSP5-8.5),3.176,3.9192,2.4328,491.4,0.2698,0.8
Çanakkale,Marmara,2048,kotumser_ssp585,Kötümser (SSP5-8.5),3.1312,3.889,2.3735,483.2,0.2658,0.8
Çanakkale,Marmara,2049,kotumser_ssp585,Kötümser (SSP5-8.5),3.0865,3.8582,2.3149,475.1,0.2618,0.8
Çanakkale,Marmara,2050,kotumser_ssp585,Kötümser (SSP5-8.5),3.0419,3.8268,2.2571,467.0,0.2578,0.8
Bartın,Karadeniz,2025,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.1941,3.7342,1135.9,0.3752,0.7
Bartın,Karadeniz,2026,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.2258,3.7025,1132.5,0.3742,0.7
Bartın,Karadeniz,2027,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.2575,3.6708,1129.0,0.3732,0.7
Bartın,Karadeniz,2028,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.2892,3.6391,1125.6,0.3722,0.7
Bartın,Karadeniz,2029,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.3209,3.6074,1122.2,0.3712,0.7
Bartın,Karadeniz,2030,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.3527,3.5757,1118.8,0.3702,0.7
Bartın,Karadeniz,2031,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.3844,3.544,1115.4,0.3692,0.7
Bartın,Karadeniz,2032,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.4161,3.5123,1112.0,0.3682,0.7
Bartın,Karadeniz,2033,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.4478,3.4805,1108.5,0.3672,0.7
Bartın,Karadeniz,2034,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.4795,3.4488,1105.1,0.3662,0.7
Bartın,Karadeniz,2035,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.5112,3.4171,1101.7,0.3652,0.7
Bartın,Karadeniz,2036,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.5429,3.3854,1098.3,0.3642,0.7
Bartın,Karadeniz,2037,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.5747,3.3537,1094.9,0.3632,0.7
Bartın,Karadeniz,2038,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.6064,3.322,1091.4,0.3622,0.7
Bartın,Karadeniz,2039,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.6381,3.2903,1088.0,0.3612,0.7
Bartın,Karadeniz,2040,optimist_ssp126,İyimser (SSP1-2.6),3.9642,4.6698,3.2585,1084.6,0.3602,0.7
Bartın,Karadeniz,2041,optimist_ssp126,İyimser (SSP1-2.6),3.7646,4.4648,3.0644,1081.2,0.3592,0.7
Bartın,Karadeniz,2042,optimist_ssp126,İyimser (SSP1-2.6),3.7604,4.4899,3.0309,1077.8,0.3582,0.7
Bartın,Karadeniz,2043,optimist_ssp126,İyimser (SSP1-2.6),3.7563,4.515,2.9975,1074.4,0.3572,0.7
Bartın,Karadeniz,2044,optimist_ssp126,İyimser (SSP1-2.6),3.7521,4.54,2.9641,1070.9,0.3562,0.7
Bartın,Karadeniz,2045,optimist_ssp126,İyimser (SSP1-2.6),3.7466,4.5634,2.9299,1067.5,0.3552,0.7
Bartın,Karadeniz,2046,optimist_ssp126,İyimser (SSP1-2.6),3.7411,4.5866,2.8956,1064.1,0.3542,0.7
Bartın,Karadeniz,2047,optimist_ssp126,İyimser (SSP1-2.6),3.7357,4.6098,2.8615,1060.7,0.3532,0.7
Bartın,Karadeniz,2048,optimist_ssp126,İyimser (SSP1-2.6),3.7302,4.6329,2.8275,1057.3,0.3522,0.7
Bartın,Karadeniz,2049,optimist_ssp126,İyimser (SSP1-2.6),3.7247,4.6559,2.7936,1053.9,0.3512,0.7
Bartın,Karadeniz,2050,optimist_ssp126,İyimser (SSP1-2.6),3.7193,4.6789,2.7597,1050.4,0.3502,0.7
Bartın,Karadeniz,2025,orta_ssp245,Orta (SSP2-4.5),3.9642,4.1941,3.7342,1132.5,0.3742,0.7
Bartın,Karadeniz,2026,orta_ssp245,Orta (SSP2-4.5),3.9642,4.2258,3.7025,1125.6,0.3722,0.7
Bartın,Karadeniz,2027,orta_ssp245,Orta (SSP2-4.5),3.9642,4.2575,3.6708,1118.8,0.3702,0.7
Bartın,Karadeniz,2028,orta_ssp245,Orta (SSP2-4.5),3.9642,4.2892,3.6391,1112.0,0.3682,0.7
Bartın,Karadeniz,2029,orta_ssp245,Orta (SSP2-4.5),3.9642,4.3209,3.6074,1105.1,0.3662,0.7
Bartın,Karadeniz,2030,orta_ssp245,Orta (SSP2-4.5),3.9642,4.3527,3.5757,1098.3,0.3642,0.7
Bartın,Karadeniz,2031,orta_ssp245,Orta (SSP2-4.5),3.9642,4.3844,3.544,1091.4,0.3622,0.7
Bartın,Karadeniz,2032,orta_ssp245,Orta (SSP2-4.5),3.9642,4.4161,3.5123,1084.6,0.3602,0.7
Bartın,Karadeniz,2033,orta_ssp245,Orta (SSP2-4.5),3.7604,4.2192,3.3016,1077.8,0.3582,0.7
Bartın,Karadeniz,2034,orta_ssp245,Orta (SSP2-4.5),3.7521,4.2399,3.2643,1070.9,0.3562,0.7
Bartın,Karadeniz,2035,orta_ssp245,Orta (SSP2-4.5),3.7438,4.2604,3.2271,1064.1,0.3542,0.7
Bartın,Karadeniz,2036,orta_ssp245,Orta (SSP2-4.5),3.7333,4.2784,3.1883,1057.3,0.3522,0.7
Bartın,Karadeniz,2037,orta_ssp245,Orta (SSP2-4.5),3.7227,4.296,3.1494,1050.4,0.3502,0.7
Bartın,Karadeniz,2038,orta_ssp245,Orta (SSP2-4.5),3.712,4.3134,3.1107,1043.6,0.3482,0.7
Bartın,Karadeniz,2039,orta_ssp245,Orta (SSP2-4.5),3.7014,4.3306,3.0721,1036.8,0.3462,0.7
Bartın,Karadeniz,2040,orta_ssp245,Orta (SSP2-4.5),3.6907,4.3477,3.0338,1029.9,0.3442,0.7
Bartın,Karadeniz,2041,orta_ssp245,Orta (SSP2-4.5),3.6801,4.3646,2.9956,1023.1,0.3422,0.7
Bartın,Karadeniz,2042,orta_ssp245,Orta (SSP2-4.5),3.6695,4.3814,2.9576,1016.3,0.3402,0.7
Bartın,Karadeniz,2043,orta_ssp245,Orta (SSP2-4.5),3.6589,4.398,2.9198,1009.4,0.3382,0.7
Bartın,Karadeniz,2044,orta_ssp245,Orta (SSP2-4.5),3.6483,4.4144,2.8822,1002.6,0.3362,0.7
Bartın,Karadeniz,2045,orta_ssp245,Orta (SSP2-4.5),3.6377,4.4307,2.8447,995.7,0.3342,0.7
Bartın,Karadeniz,2046,orta_ssp245,Orta (SSP2-4.5),3.6271,4.4469,2.8074,988.9,0.3322,0.7
Bartın,Karadeniz,2047,orta_ssp245,Orta (SSP2-4.5),3.6166,4.4629,2.7703,982.1,0.3302,0.7
Bartın,Karadeniz,2048,orta_ssp245,Orta (SSP2-4.5),3.606,4.4787,2.7334,975.2,0.3282,0.7
Bartın,Karadeniz,2049,orta_ssp245,Orta (SSP2-4.5),3.5955,4.4943,2.6966,968.4,0.3262,0.7
Bartın,Karadeniz,2050,orta_ssp245,Orta (SSP2-4.5),3.3214,4.1784,2.4645,961.6,0.3242,0.7
Bartın,Karadeniz,2025,kotumser_ssp585,Kötümser (SSP5-8.5),3.9642,4.1941,3.7342,1125.6,0.3722,0.7
Bartın,Karadeniz,2026,kotumser_ssp585,Kötümser (SSP5-8.5),3.9642,4.2258,3.7025,1112.0,0.3682,0.7
Bartın,Karadeniz,2027,kotumser_ssp585,Kötümser (SSP5-8.5),3.9642,4.2575,3.6708,1098.3,0.3642,0.7
Bartın,Karadeniz,2028,kotumser_ssp585,Kötümser (SSP5-8.5),3.9642,4.2892,3.6391,1084.6,0.3602,0.7
Bartın,Karadeniz,2029,kotumser_ssp585,Kötümser (SSP5-8.5),3.7521,4.0898,3.4144,1070.9,0.3562,0.7
Bartın,Karadeniz,2030,kotumser_ssp585,Kötümser (SSP5-8.5),3.7354,4.1015,3.3694,1057.3,0.3522,0.7
Bartın,Karadeniz,2031,kotumser_ssp585,Kötümser (SSP5-8.5),3.7157,4.1095,3.3218,1043.6,0.3482,0.7
Bartın,Karadeniz,2032,kotumser_ssp585,Kötümser (SSP5-8.5),3.6949,4.1161,3.2737,1029.9,0.3442,0.7
Bartın,Karadeniz,2033,kotumser_ssp585,Kötümser (SSP5-8.5),3.6741,4.1224,3.2259,1016.3,0.3402,0.7
Bartın,Karadeniz,2034,kotumser_ssp585,Kötümser (SSP5-8.5),3.6534,4.1284,3.1785,1002.6,0.3362,0.7
Bartın,Karadeniz,2035,kotumser_ssp585,Kötümser (SSP5-8.5),3.6328,4.1341,3.1314,988.9,0.3322,0.7
Bartın,Karadeniz,2036,kotumser_ssp585,Kötümser (SSP5-8.5),3.6121,4.1395,3.0848,975.2,0.3282,0.7
Bartın,Karadeniz,2037,kotumser_ssp585,Kötümser (SSP5-8.5),3.3275,3.84,2.8151,961.6,0.3242,0.7
Bartın,Karadeniz,2038,kotumser_ssp585,Kötümser (SSP5-8.5),3.2908,3.8239,2.7577,947.9,0.3202,0.7
Bartın,Karadeniz,2039,kotumser_ssp585,Kötümser (SSP5-8.5),3.2541,3.8073,2.7009,934.2,0.3162,0.7
Bartın,Karadeniz,2040,kotumser_ssp585,Kötümser (SSP5-8.5),3.2175,3.7902,2.6448,920.6,0.3122,0.7
Bartın,Karadeniz,2041,kotumser_ssp585,Kötümser (SSP5-8.5),3.1809,3.7726,2.5893,906.9,0.3082,0.7
Bartın,Karadeniz,2042,kotumser_ssp585,Kötümser (SSP5-8.5),3.1445,3.7545,2.5344,893.2,0.3042,0.7
Bartın,Karadeniz,2043,kotumser_ssp585,Kötümser (SSP5-8.5),3.1081,3.7359,2.4802,879.5,0.3002,0.7
Bartın,Karadeniz,2044,kotumser_ssp585,Kötümser (SSP5-8.5),3.0718,3.7168,2.4267,865.9,0.2962,0.7
Bartın,Karadeniz,2045,kotumser_ssp585,Kötümser (SSP5-8.5),3.0355,3.6973,2.3738,852.2,0.2922,0.7
Bartın,Karadeniz,2046,kotumser_ssp585,Kötümser (SSP5-8.5),2.9993,3.6772,2.3215,838.5,0.2882,0.7
Bartın,Karadeniz,2047,kotumser_ssp585,Kötümser (SSP5-8.5),2.9633,3.6567,2.2699,824.9,0.2842,0.7
Bartın,Karadeniz,2048,kotumser_ssp585,Kötümser (SSP5-8.5),2.9272,3.6356,2.2188,811.2,0.2802,0.7
Bartın,Karadeniz,2049,kotumser_ssp585,Kötümser (SSP5-8.5),2.8913,3.6141,2.1685,797.5,0.2762,0.7
Bartın,Karadeniz,2050,kotumser_ssp585,Kötümser (SSP5-8.5),2.8554,3.5921,2.1187,783.8,0.2722,0.7
Isparta,Akdeniz,2025,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.1369,3.6834,561.8,0.3394,1.1
Isparta,Akdeniz,2026,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.1682,3.6521,560.1,0.3384,1.1
Isparta,Akdeniz,2027,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.1995,3.6208,558.4,0.3374,1.1
Isparta,Akdeniz,2028,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.2308,3.5895,556.7,0.3364,1.1
Isparta,Akdeniz,2029,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.2621,3.5582,555.0,0.3354,1.1
Isparta,Akdeniz,2030,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.2934,3.527,553.3,0.3344,1.1
Isparta,Akdeniz,2031,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.3246,3.4957,551.6,0.3334,1.1
Isparta,Akdeniz,2032,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.3559,3.4644,549.9,0.3324,1.1
Isparta,Akdeniz,2033,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.3872,3.4331,548.2,0.3314,1.1
Isparta,Akdeniz,2034,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.4185,3.4018,546.6,0.3304,1.1
Isparta,Akdeniz,2035,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.4498,3.3706,544.9,0.3294,1.1
Isparta,Akdeniz,2036,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.481,3.3393,543.2,0.3284,1.1
Isparta,Akdeniz,2037,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.5123,3.308,541.5,0.3274,1.1
Isparta,Akdeniz,2038,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.5436,3.2767,539.8,0.3264,1.1
Isparta,Akdeniz,2039,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.5749,3.2454,538.1,0.3254,1.1
Isparta,Akdeniz,2040,optimist_ssp126,İyimser (SSP1-2.6),3.9102,4.6062,3.2142,536.4,0.3244,1.1
Isparta,Akdeniz,2041,optimist_ssp126,İyimser (SSP1-2.6),3.7125,4.403,3.022,534.7,0.3234,1.1
Isparta,Akdeniz,2042,optimist_ssp126,İyimser (SSP1-2.6),3.7061,4.425,2.9871,533.0,0.3224,1.1
Isparta,Akdeniz,2043,optimist_ssp126,İyimser (SSP1-2.6),3.6996,4.4469,2.9523,531.3,0.3214,1.1
Isparta,Akdeniz,2044,optimist_ssp126,İyimser (SSP1-2.6),3.6931,4.4687,2.9176,529.7,0.3204,1.1
Isparta,Akdeniz,2045,optimist_ssp126,İyimser (SSP1-2.6),3.6847,4.4879,2.8814,528.0,0.3194,1.1
Isparta,Akdeniz,2046,optimist_ssp126,İyimser (SSP1-2.6),3.6762,4.507,2.8454,526.3,0.3184,1.1
