il,ilce,year,month,ndvi
Edirne,Süloğlu,2021,4,0.5275
Edirne,Süloğlu,2021,5,0.5627
Edirne,Süloğlu,2021,6,0.3895
Edirne,Süloğlu,2021,7,0.3681
Edirne,Süloğlu,2021,8,0.3342
Edirne,Süloğlu,2021,9,0.295
Edirne,Süloğlu,2021,10,0.2827
Edirne,Süloğlu,2021,11,0.3594
Edirne,Süloğlu,2021,12,0.4294
Edirne,Süloğlu,2022,1,0.4318
Edirne,Süloğlu,2022,2,0.3158
Edirne,Süloğlu,2022,3,0.368
Edirne,Süloğlu,2022,4,0.4528
Edirne,Süloğlu,2022,5,0.531
Edirne,Süloğlu,2022,6,0.4663
Edirne,Süloğlu,2022,7,0.3933
Edirne,Süloğlu,2022,8,0.3395
Edirne,Süloğlu,2022,9,0.3884
Edirne,Süloğlu,2022,10,0.2894
Edirne,Süloğlu,2022,11,0.2682
Edirne,Süloğlu,2022,12,0.37
Edirne,Süloğlu,2023,1,0.3731
Edirne,Süloğlu,2023,2,0.4019
Edirne,Süloğlu,2023,3,0.4264
Edirne,Süloğlu,2023,4,
Edirne,Süloğlu,2023,5,0.5553
Edirne,Süloğlu,2023,6,0.4195
Edirne,Süloğlu,2023,7,0.4089
Edirne,Süloğlu,2023,8,0.3722
Edirne,Süloğlu,2023,9,0.306
Edirne,Süloğlu,2023,10,0.2792
Edirne,Süloğlu,2023,11,0.3125
Edirne,Süloğlu,2023,12,0.2917
Edirne,Süloğlu,2024,1,0.4209
Edirne,Süloğlu,2024,2,0.4236
Edirne,Süloğlu,2024,3,
Edirne,Süloğlu,2024,4,0.5821
Edirne,Süloğlu,2024,5,0.5586
Edirne,Süloğlu,2024,6,0.3826
Edirne,Süloğlu,2024,7,0.2955
Edirne,Süloğlu,2024,8,0.2505
Edirne,Süloğlu,2024,9,0.244
Edirne,Süloğlu,2024,10,0.2786
Edirne,Süloğlu,2024,11,0.2879
Edirne,Süloğlu,2024,12,0.3076
Edirne,Uzunköprü,2019,1,0.1094
Edirne,Uzunköprü,2019,2,0.358
Edirne,Uzunköprü,2019,3,0.4184
Edirne,Uzunköprü,2019,4,0.4689
Edirne,Uzunköprü,2019,5,0.4758
Edirne,Uzunköprü,2019,6,0.4063
Edirne,Uzunköprü,2019,7,0.4449
Edirne,Uzunköprü,2019,8,0.3781
Edirne,Uzunköprü,2019,9,0.3498
Edirne,Uzunköprü,2019,10,0.2745
Edirne,Uzunköprü,2019,11,0.2756
Edirne,Uzunköprü,2019,12,0.05
Edirne,Uzunköprü,2020,1,0.326
Edirne,Uzunköprü,2020,2,0.4129
Edirne,Uzunköprü,2020,3,0.4747
Edirne,Uzunköprü,2020,4,0.5199
Edirne,Uzunköprü,2020,5,0.5093
Edirne,Uzunköprü,2020,6,0.3409
Edirne,Uzunköprü,2020,7,0.3814
Edirne,Uzunköprü,2020,8,0.3387
Edirne,Uzunköprü,2020,9,0.2816
Edirne,Uzunköprü,2020,10,0.2537
Edirne,Uzunköprü,2020,11,0.3128
Edirne,Uzunköprü,2020,12,0.3349
Edirne,Uzunköprü,2021,1,0.4019
Edirne,Uzunköprü,2021,2,0.2999
Edirne,Uzunköprü,2021,3,0.4225
Edirne,Uzunköprü,2021,4,0.5335
Edirne,Uzunköprü,2021,5,0.4914
Edirne,Uzunköprü,2021,6,0.4144
Edirne,Uzunköprü,2021,7,0.4533
Edirne,Uzunköprü,2021,8,0.3844
Edirne,Uzunköprü,2021,9,0.3394
Edirne,Uzunköprü,2021,10,0.1285
Edirne,Uzunköprü,2021,11,0.2802
Edirne,Uzunköprü,2021,12,0.3503
Edirne,Uzunköprü,2022,1,0.3752
Edirne,Uzunköprü,2022,2,0.3076
Edirne,Uzunköprü,2022,3,0.3555
Edirne,Uzunköprü,2022,4,0.433
Edirne,Uzunköprü,2022,5,0.4739
Edirne,Uzunköprü,2022,6,0.3974
Edirne,Uzunköprü,2022,7,0.4315
Edirne,Uzunköprü,2022,8,0.3641
Edirne,Uzunköprü,2022,9,0.3231
Edirne,Uzunköprü,2022,10,0.2675
Edirne,Uzunköprü,2022,11,0.2303
Edirne,Uzunköprü,2022,12,0.3533
Edirne,Uzunköprü,2023,1,0.3007
Edirne,Uzunköprü,2023,2,0.4036
Edirne,Uzunköprü,2023,3,0.4344
Edirne,Uzunköprü,2023,4,
Edirne,Uzunköprü,2023,5,0.5626
Edirne,Uzunköprü,2023,6,0.376
Edirne,Uzunköprü,2023,7,0.3727
Edirne,Uzunköprü,2023,8,0.3359
Edirne,Uzunköprü,2023,9,0.2687
Edirne,Uzunköprü,2023,10,0.2542
Edirne,Uzunköprü,2023,11,0.2683
Edirne,Uzunköprü,2023,12,0.2967
Edirne,Uzunköprü,2024,1,0.3541
Edirne,Uzunköprü,2024,2,0.3809
Edirne,Uzunköprü,2024,3,0.5267
Edirne,Uzunköprü,2024,4,0.5042
Edirne,Uzunköprü,2024,5,0.4646
Edirne,Uzunköprü,2024,6,0.3804
Edirne,Uzunköprü,2024,7,0.353
Edirne,Uzunköprü,2024,8,0.3201
Edirne,Uzunköprü,2024,9,0.2833
Edirne,Uzunköprü,2024,10,0.2369
Edirne,Uzunköprü,2024,11,0.2104
Edirne,Uzunköprü,2024,12,0.2339
Elâzığ,Ağın,2019,1,0.0743
Elâzığ,Ağın,2019,2,0.0907
Elâzığ,Ağın,2019,3,0.0954
Elâzığ,Ağın,2019,4,0.1546
Elâzığ,Ağın,2019,5,0.2698
Elâzığ,Ağın,2019,6,0.1231
Elâzığ,Ağın,2019,7,0.075
Elâzığ,Ağın,2019,8,0.0725
Elâzığ,Ağın,2019,9,0.0697
Elâzığ,Ağın,2019,10,0.0717
Elâzığ,Ağın,2019,11,0.0753
Elâzığ,Ağın,2019,12,0.0675
Elâzığ,Ağın,2020,1,0.0415
Elâzığ,Ağın,2020,2,-0.0271
Elâzığ,Ağın,2020,3,0.0997
Elâzığ,Ağın,2020,4,0.1397
Elâzığ,Ağın,2020,5,0.2231
Elâzığ,Ağın,2020,6,0.1154
Elâzığ,Ağın,2020,7,0.0785
Elâzığ,Ağın,2020,8,0.0783
Elâzığ,Ağın,2020,9,0.0844
Elâzığ,Ağın,2020,10,0.0823
Elâzığ,Ağın,2020,11,0.0725
Elâzığ,Ağın,2020,12,0.1007
Elâzığ,Ağın,2021,1,0.0678
Elâzığ,Ağın,2021,2,0.1184
Elâzığ,Ağın,2021,3,0.14
Elâzığ,Ağın,2021,4,0.2186
Elâzığ,Ağın,2021,5,0.2024
Elâzığ,Ağın,2021,6,0.1073
Elâzığ,Ağın,2021,7,0.0697
Elâzığ,Ağın,2021,8,0.0546
Elâzığ,Ağın,2021,9,0.0837
Elâzığ,Ağın,2021,10,0.0691
Elâzığ,Ağın,2021,11,0.0679
Elâzığ,Ağın,2021,12,0.1094
Elâzığ,Ağın,2022,1,0.0544
Elâzığ,Ağın,2022,2,0.0427
Elâzığ,Ağın,2022,3,
Elâzığ,Ağın,2022,4,0.2143
Elâzığ,Ağın,2022,5,0.2139
Elâzığ,Ağın,2022,6,0.1055
Elâzığ,Ağın,2022,7,0.0923
Elâzığ,Ağın,2022,8,0.0675
Elâzığ,Ağın,2022,9,0.0771
Elâzığ,Ağın,2022,10,0.0918
Elâzığ,Ağın,2022,11,0.0763
Elâzığ,Ağın,2022,12,
Elâzığ,Ağın,2023,1,0.0873
Elâzığ,Ağın,2023,2,0.0047
Elâzığ,Ağın,2023,3,
Elâzığ,Ağın,2023,4,0.1786
Elâzığ,Ağın,2023,5,0.2944
Elâzığ,Ağın,2023,6,0.2243
Elâzığ,Ağın,2023,7,0.1241
Elâzığ,Ağın,2023,8,0.094
Elâzığ,Ağın,2023,9,0.0694
Elâzığ,Ağın,2023,10,0.0983
Elâzığ,Ağın,2023,11,0.1031
Elâzığ,Ağın,2023,12,0.0613
Elâzığ,Ağın,2024,1,0.1347
Elâzığ,Ağın,2024,2,0.0928
Elâzığ,Ağın,2024,3,0.1819
Elâzığ,Ağın,2024,4,0.2756
Elâzığ,Ağın,2024,5,0.2841
Elâzığ,Ağın,2024,6,0.1618
Elâzığ,Ağın,2024,7,0.1071
Elâzığ,Ağın,2024,8,0.0765
Elâzığ,Ağın,2024,9,0.0798
Elâzığ,Ağın,2024,10,0.0607
Elâzığ,Ağın,2024,11,0.0617
Elâzığ,Ağın,2024,12,0.0301
Elâzığ,Alacakaya,2019,1,0.0325
Elâzığ,Alacakaya,2019,2,0.2163
Elâzığ,Alacakaya,2019,3,0.3195
Elâzığ,Alacakaya,2019,4,0.4077
Elâzığ,Alacakaya,2019,5,0.4217
Elâzığ,Alacakaya,2019,6,0.3078
Elâzığ,Alacakaya,2019,7,0.2595
Elâzığ,Alacakaya,2019,8,0.2325
Elâzığ,Alacakaya,2019,9,0.2386
Elâzığ,Alacakaya,2019,10,0.2292
Elâzığ,Alacakaya,2019,11,0.2641
Elâzığ,Alacakaya,2019,12,0.229
Elâzığ,Alacakaya,2020,1,0.195
Elâzığ,Alacakaya,2020,2,0.2323
Elâzığ,Alacakaya,2020,3,0.2353
Elâzığ,Alacakaya,2020,4,0.3921
Elâzığ,Alacakaya,2020,5,0.4725
Elâzığ,Alacakaya,2020,6,0.3172
Elâzığ,Alacakaya,2020,7,0.2572
Elâzığ,Alacakaya,2020,8,0.2364
Elâzığ,Alacakaya,2020,9,0.2193
Elâzığ,Alacakaya,2020,10,0.2203
Elâzığ,Alacakaya,2020,11,0.2644
Elâzığ,Alacakaya,2020,12,0.2991
Elâzığ,Alacakaya,2021,1,0.2689
Elâzığ,Alacakaya,2021,2,0.2544
Elâzığ,Alacakaya,2021,3,0.2986
Elâzığ,Alacakaya,2021,4,0.4199
Elâzığ,Alacakaya,2021,5,0.3547
Elâzığ,Alacakaya,2021,6,0.2663
Elâzığ,Alacakaya,2021,7,0.242
Elâzığ,Alacakaya,2021,8,0.2181
Elâzığ,Alacakaya,2021,9,0.2173
Elâzığ,Alacakaya,2021,10,0.2339
Elâzığ,Alacakaya,2021,11,0.2355
Elâzığ,Alacakaya,2021,12,0.2709
Elâzığ,Alacakaya,2022,1,0.3077
Elâzığ,Alacakaya,2022,2,0.001
Elâzığ,Alacakaya,2022,3,
Elâzığ,Alacakaya,2022,4,0.3323
Elâzığ,Alacakaya,2022,5,0.4438
Elâzığ,Alacakaya,2022,6,0.2893
Elâzığ,Alacakaya,2022,7,0.2528
Elâzığ,Alacakaya,2022,8,0.2257
Elâzığ,Alacakaya,2022,9,0.221
Elâzığ,Alacakaya,2022,10,0.2277
Elâzığ,Alacakaya,2022,11,0.239
Elâzığ,Alacakaya,2022,12,0.2501
Elâzığ,Alacakaya,2023,1,
Elâzığ,Alacakaya,2023,2,0.0042
Elâzığ,Alacakaya,2023,3,
Elâzığ,Alacakaya,2023,4,0.4082
Elâzığ,Alacakaya,2023,5,0.4691
Elâzığ,Alacakaya,2023,6,0.3752
Elâzığ,Alacakaya,2023,7,0.2708
Elâzığ,Alacakaya,2023,8,0.2402
Elâzığ,Alacakaya,2023,9,0.2444
Elâzığ,Alacakaya,2023,10,0.2585
Elâzığ,Alacakaya,2023,11,0.2665
Elâzığ,Alacakaya,2023,12,0.27
Elâzığ,Alacakaya,2024,1,
Elâzığ,Alacakaya,2024,2,0.2235
Elâzığ,Alacakaya,2024,3,
Elâzığ,Alacakaya,2024,4,0.4099
Elâzığ,Alacakaya,2024,5,0.4095
Elâzığ,Alacakaya,2024,6,0.2883
Elâzığ,Alacakaya,2024,7,0.2467
Elâzığ,Alacakaya,2024,8,0.2357
Elâzığ,Alacakaya,2024,9,0.217
Elâzığ,Alacakaya,2024,10,0.2372
Elâzığ,Alacakaya,2024,11,0.1754
Elâzığ,Alacakaya,2024,12,
Elâzığ,Arıcak,2019,1,-0.0064
Elâzığ,Arıcak,2019,2,0.033
Elâzığ,Arıcak,2019,3,0.1396
Elâzığ,Arıcak,2019,4,0.2166
Elâzığ,Arıcak,2019,5,0.28
Elâzığ,Arıcak,2019,6,0.3503
Elâzığ,Arıcak,2019,7,0.3124
Elâzığ,Arıcak,2019,8,0.2783
Elâzığ,Arıcak,2019,9,0.2695
Elâzığ,Arıcak,2019,10,0.2668
Elâzığ,Arıcak,2019,11,0.2715
Elâzığ,Arıcak,2019,12,0.1445
Elâzığ,Arıcak,2020,1,0.0903
Elâzığ,Arıcak,2020,2,0.1058
Elâzığ,Arıcak,2020,3,0.1266
Elâzığ,Arıcak,2020,4,0.2426
Elâzığ,Arıcak,2020,5,0.3708
Elâzığ,Arıcak,2020,6,0.3361
Elâzığ,Arıcak,2020,7,0.293
Elâzığ,Arıcak,2020,8,0.2894
Elâzığ,Arıcak,2020,9,0.2722
Elâzığ,Arıcak,2020,10,0.2706
Elâzığ,Arıcak,2020,11,0.2764
Elâzığ,Arıcak,2020,12,0.1802
Elâzığ,Arıcak,2021,1,0.2213
Elâzığ,Arıcak,2021,2,0.1275
Elâzığ,Arıcak,2021,3,0.1906
Elâzığ,Arıcak,2021,4,0.3289
Elâzığ,Arıcak,2021,5,0.3563
Elâzığ,Arıcak,2021,6,0.3189
Elâzığ,Arıcak,2021,7,0.2804
Elâzığ,Arıcak,2021,8,0.2538
Elâzığ,Arıcak,2021,9,0.2621
Elâzığ,Arıcak,2021,10,0.2664
Elâzığ,Arıcak,2021,11,0.2277
Elâzığ,Arıcak,2021,12,0.243
Elâzığ,Arıcak,2022,1,0.1854
Elâzığ,Arıcak,2022,2,-0.0211
Elâzığ,Arıcak,2022,3,
Elâzığ,Arıcak,2022,4,0.2213
Elâzığ,Arıcak,2022,5,0.3781
Elâzığ,Arıcak,2022,6,0.2967
Elâzığ,Arıcak,2022,7,0.3021
Elâzığ,Arıcak,2022,8,0.2725
Elâzığ,Arıcak,2022,9,0.2681
Elâzığ,Arıcak,2022,10,0.2676
Elâzığ,Arıcak,2022,11,0.2424
Elâzığ,Arıcak,2022,12,0.2275
Elâzığ,Arıcak,2023,1,0.2044
Elâzığ,Arıcak,2023,2,-0.0197
Elâzığ,Arıcak,2023,3,
Elâzığ,Arıcak,2023,4,0.2689
Elâzığ,Arıcak,2023,5,0.3465
Elâzığ,Arıcak,2023,6,0.3411
Elâzığ,Arıcak,2023,7,0.3197
Elâzığ,Arıcak,2023,8,0.2887
Elâzığ,Arıcak,2023,9,0.2884
Elâzığ,Arıcak,2023,10,0.3
Elâzığ,Arıcak,2023,11,0.2836
Elâzığ,Arıcak,2023,12,0.2577
Elâzığ,Arıcak,2024,1,
Elâzığ,Arıcak,2024,2,0.093
Elâzığ,Arıcak,2024,3,0.1733
Elâzığ,Arıcak,2024,4,0.2736
Elâzığ,Arıcak,2024,5,0.3624
Elâzığ,Arıcak,2024,6,0.3481
Elâzığ,Arıcak,2024,7,0.3036
Elâzığ,Arıcak,2024,8,0.2782
Elâzığ,Arıcak,2024,9,0.2712
Elâzığ,Arıcak,2024,10,0.2883
Elâzığ,Arıcak,2024,11,0.1902
Elâzığ,Arıcak,2024,12,0.0485
Elâzığ,Baskil,2019,1,0.0641
Elâzığ,Baskil,2019,2,0.1986
Elâzığ,Baskil,2019,3,0.2543
Elâzığ,Baskil,2019,4,0.287
Elâzığ,Baskil,2019,5,0.3754
Elâzığ,Baskil,2019,6,0.264
Elâzığ,Baskil,2019,7,0.2491
Elâzığ,Baskil,2019,8,0.2271
Elâzığ,Baskil,2019,9,0.2345
Elâzığ,Baskil,2019,10,0.2187
Elâzığ,Baskil,2019,11,0.2649
Elâzığ,Baskil,2019,12,0.2494
Elâzığ,Baskil,2020,1,0.2174
Elâzığ,Baskil,2020,2,0.2045
Elâzığ,Baskil,2020,3,0.2175
Elâzığ,Baskil,2020,4,0.2757
Elâzığ,Baskil,2020,5,0.332
Elâzığ,Baskil,2020,6,0.3039
Elâzığ,Baskil,2020,7,0.2477
Elâzığ,Baskil,2020,8,0.2452
Elâzığ,Baskil,2020,9,0.2365
Elâzığ,Baskil,2020,10,0.2369
Elâzığ,Baskil,2020,11,0.2508
Elâzığ,Baskil,2020,12,0.214
Elâzığ,Baskil,2021,1,0.0603
Elâzığ,Baskil,2021,2,0.2155
Elâzığ,Baskil,2021,3,0.2266
Elâzığ,Baskil,2021,4,0.2754
Elâzığ,Baskil,2021,5,0.2691
Elâzığ,Baskil,2021,6,0.2536
Elâzığ,Baskil,2021,7,0.227
Elâzığ,Baskil,2021,8,0.2194
Elâzığ,Baskil,2021,9,0.219
Elâzığ,Baskil,2021,10,0.2282
Elâzığ,Baskil,2021,11,0.2185
Elâzığ,Baskil,2021,12,0.2563
Elâzığ,Baskil,2022,1,0.2739
Elâzığ,Baskil,2022,2,0.0617
Elâzığ,Baskil,2022,3,0.1652
Elâzığ,Baskil,2022,4,0.2509
Elâzığ,Baskil,2022,5,0.3405
Elâzığ,Baskil,2022,6,0.2794
Elâzığ,Baskil,2022,7,0.2481
Elâzığ,Baskil,2022,8,0.2357
Elâzığ,Baskil,2022,9,0.2428
Elâzığ,Baskil,2022,10,0.234
Elâzığ,Baskil,2022,11,0.2254
Elâzığ,Baskil,2022,12,0.1529
Elâzığ,Baskil,2023,1,0.1724
Elâzığ,Baskil,2023,2,0.0873
Elâzığ,Baskil,2023,3,0.0215
Elâzığ,Baskil,2023,4,0.2812
Elâzığ,Baskil,2023,5,0.3715
Elâzığ,Baskil,2023,6,0.3432
Elâzığ,Baskil,2023,7,0.2663
Elâzığ,Baskil,2023,8,0.2437
Elâzığ,Baskil,2023,9,0.2511
Elâzığ,Baskil,2023,10,0.2337
Elâzığ,Baskil,2023,11,0.2649
Elâzığ,Baskil,2023,12,0.2648
Elâzığ,Baskil,2024,1,0.228
Elâzığ,Baskil,2024,2,0.1341
Elâzığ,Baskil,2024,3,
Elâzığ,Baskil,2024,4,0.3217
Elâzığ,Baskil,2024,5,0.3933
Elâzığ,Baskil,2024,6,0.2883
Elâzığ,Baskil,2024,7,0.2484
Elâzığ,Baskil,2024,8,0.2381
Elâzığ,Baskil,2024,9,0.2467
Elâzığ,Baskil,2024,10,0.2453
Elâzığ,Baskil,2024,11,0.1673
Elâzığ,Baskil,2024,12,0.0837
Elâzığ,Karakoçan,2019,1,-0.0163
Elâzığ,Karakoçan,2019,2,0.384
Elâzığ,Karakoçan,2019,3,0.3835
Elâzığ,Karakoçan,2019,4,0.5303
Elâzığ,Karakoçan,2019,5,0.6076
Elâzığ,Karakoçan,2019,6,0.3318
Elâzığ,Karakoçan,2019,7,0.2229
Elâzığ,Karakoçan,2019,8,0.1851
Elâzığ,Karakoçan,2019,9,0.1915
Elâzığ,Karakoçan,2019,10,0.1999
Elâzığ,Karakoçan,2019,11,0.3353
Elâzığ,Karakoçan,2019,12,0.3506
Elâzığ,Karakoçan,2020,1,0.3147
Elâzığ,Karakoçan,2020,2,0.3322
Elâzığ,Karakoçan,2020,3,0.3641
Elâzığ,Karakoçan,2020,4,0.5708
Elâzığ,Karakoçan,2020,5,0.6457
Elâzığ,Karakoçan,2020,6,0.4069
Elâzığ,Karakoçan,2020,7,0.2331
Elâzığ,Karakoçan,2020,8,0.2096
Elâzığ,Karakoçan,2020,9,0.1933
Elâzığ,Karakoçan,2020,10,0.1953
Elâzığ,Karakoçan,2020,11,0.2437
Elâzığ,Karakoçan,2020,12,0.2801
Elâzığ,Karakoçan,2021,1,0.3438
Elâzığ,Karakoçan,2021,2,0.3331
Elâzığ,Karakoçan,2021,3,0.3931
Elâzığ,Karakoçan,2021,4,0.54
Elâzığ,Karakoçan,2021,5,0.4513
Elâzığ,Karakoçan,2021,6,0.2696
Elâzığ,Karakoçan,2021,7,0.1984
Elâzığ,Karakoçan,2021,8,0.1862
Elâzığ,Karakoçan,2021,9,0.1854
Elâzığ,Karakoçan,2021,10,0.2029
Elâzığ,Karakoçan,2021,11,0.2276
Elâzığ,Karakoçan,2021,12,0.4428
Elâzığ,Karakoçan,2022,1,0.4407
Elâzığ,Karakoçan,2022,2,-0.0231
Elâzığ,Karakoçan,2022,3,
Elâzığ,Karakoçan,2022,4,0.4692
Elâzığ,Karakoçan,2022,5,0.5867
Elâzığ,Karakoçan,2022,6,0.4316
Elâzığ,Karakoçan,2022,7,0.2283
Elâzığ,Karakoçan,2022,8,0.1886
Elâzığ,Karakoçan,2022,9,0.1802
Elâzığ,Karakoçan,2022,10,0.1938
Elâzığ,Karakoçan,2022,11,0.2395
Elâzığ,Karakoçan,2022,12,
Elâzığ,Karakoçan,2023,1,0.1987
Elâzığ,Karakoçan,2023,2,-0.0012
Elâzığ,Karakoçan,2023,3,
Elâzığ,Karakoçan,2023,4,0.5396
Elâzığ,Karakoçan,2023,5,0.5962
Elâzığ,Karakoçan,2023,6,0.4749
Elâzığ,Karakoçan,2023,7,0.2685
Elâzığ,Karakoçan,2023,8,0.2044
Elâzığ,Karakoçan,2023,9,0.2112
Elâzığ,Karakoçan,2023,10,0.2515
Elâzığ,Karakoçan,2023,11,0.3385
Elâzığ,Karakoçan,2023,12,0.3718
Elâzığ,Karakoçan,2024,1,
Elâzığ,Karakoçan,2024,2,0.2409
Elâzığ,Karakoçan,2024,3,0.3992
Elâzığ,Karakoçan,2024,4,0.5243
Elâzığ,Karakoçan,2024,5,0.5931
Elâzığ,Karakoçan,2024,6,0.3341
Elâzığ,Karakoçan,2024,7,0.2282
Elâzığ,Karakoçan,2024,8,0.209
Elâzığ,Karakoçan,2024,9,0.2064
Elâzığ,Karakoçan,2024,10,0.2241
Elâzığ,Karakoçan,2024,11,0.1275
Elâzığ,Karakoçan,2024,12,
Elâzığ,Keban,2019,1,0.1112
Elâzığ,Keban,2019,2,0.1851
Elâzığ,Keban,2019,3,0.1882
Elâzığ,Keban,2019,4,0.2716
Elâzığ,Keban,2019,5,0.3024
Elâzığ,Keban,2019,6,0.1861
Elâzığ,Keban,2019,7,0.1421
Elâzığ,Keban,2019,8,0.1263
Elâzığ,Keban,2019,9,0.1294
Elâzığ,Keban,2019,10,0.1265
Elâzığ,Keban,2019,11,0.1498
Elâzığ,Keban,2019,12,0.1311
Elâzığ,Keban,2020,1,0.1608
Elâzığ,Keban,2020,2,0.1077
Elâzığ,Keban,2020,3,0.1575
Elâzığ,Keban,2020,4,0.2213
Elâzığ,Keban,2020,5,0.2812
Elâzığ,Keban,2020,6,0.2019
Elâzığ,Keban,2020,7,0.1578
Elâzığ,Keban,2020,8,0.1464
Elâzığ,Keban,2020,9,0.1418
Elâzığ,Keban,2020,10,0.1469
Elâzığ,Keban,2020,11,0.1554
Elâzığ,Keban,2020,12,0.1922
Elâzığ,Keban,2021,1,0.1157
Elâzığ,Keban,2021,2,0.1724
Elâzığ,Keban,2021,3,0.1855
Elâzığ,Keban,2021,4,0.2343
Elâzığ,Keban,2021,5,0.2089
Elâzığ,Keban,2021,6,0.1694
Elâzığ,Keban,2021,7,0.1304
Elâzığ,Keban,2021,8,0.1265
Elâzığ,Keban,2021,9,0.1634
Elâzığ,Keban,2021,10,0.1366
Elâzığ,Keban,2021,11,0.1362
Elâzığ,Keban,2021,12,0.13
Elâzığ,Keban,2022,1,0.1308
Elâzığ,Keban,2022,2,0.1126
Elâzığ,Keban,2022,3,0.1739
Elâzığ,Keban,2022,4,0.2238
Elâzığ,Keban,2022,5,0.2521
Elâzığ,Keban,2022,6,0.1817
Elâzığ,Keban,2022,7,0.1489
Elâzığ,Keban,2022,8,0.1202
Elâzığ,Keban,2022,9,0.1367
Elâzığ,Keban,2022,10,0.1488
Elâzığ,Keban,2022,11,0.1426
Elâzığ,Keban,2022,12,0.1641
Elâzığ,Keban,2023,1,0.1584
Elâzığ,Keban,2023,2,0.0947
Elâzığ,Keban,2023,3,0.2641
Elâzığ,Keban,2023,4,0.2729
Elâzığ,Keban,2023,5,0.3241
Elâzığ,Keban,2023,6,0.2471
Elâzığ,Keban,2023,7,0.1801
Elâzığ,Keban,2023,8,0.1521
Elâzığ,Keban,2023,9,0.1403
Elâzığ,Keban,2023,10,0.1599
Elâzığ,Keban,2023,11,0.2099
Elâzığ,Keban,2023,12,0.1518
Elâzığ,Keban,2024,1,0.2295
Elâzığ,Keban,2024,2,0.2056
Elâzığ,Keban,2024,3,0.2387
Elâzığ,Keban,2024,4,0.2938
Elâzığ,Keban,2024,5,0.298
Elâzığ,Keban,2024,6,0.2156
Elâzığ,Keban,2024,7,0.158
Elâzığ,Keban,2024,8,0.1488
Elâzığ,Keban,2024,9,0.1537
Elâzığ,Keban,2024,10,0.1622
Elâzığ,Keban,2024,11,0.1324
Elâzığ,Keban,2024,12,0.1146
Elâzığ,Kovancılar,2019,1,0.0902
Elâzığ,Kovancılar,2019,2,0.2771
Elâzığ,Kovancılar,2019,3,0.3223
Elâzığ,Kovancılar,2019,4,0.4149
Elâzığ,Kovancılar,2019,5,0.4794
Elâzığ,Kovancılar,2019,6,0.2863
Elâzığ,Kovancılar,2019,7,0.2023
Elâzığ,Kovancılar,2019,8,0.1727
Elâzığ,Kovancılar,2019,9,0.1789
Elâzığ,Kovancılar,2019,10,0.1725
Elâzığ,Kovancılar,2019,11,0.208
Elâzığ,Kovancılar,2019,12,0.1385
Elâzığ,Kovancılar,2020,1,0.2699
Elâzığ,Kovancılar,2020,2,0.2429
Elâzığ,Kovancılar,2020,3,0.2184
Elâzığ,Kovancılar,2020,4,0.3955
Elâzığ,Kovancılar,2020,5,0.4938
Elâzığ,Kovancılar,2020,6,0.311
Elâzığ,Kovancılar,2020,7,0.2195
Elâzığ,Kovancılar,2020,8,0.2043
Elâzığ,Kovancılar,2020,9,0.1871
Elâzığ,Kovancılar,2020,10,0.1855
Elâzığ,Kovancılar,2020,11,0.2053
Elâzığ,Kovancılar,2020,12,0.2027
Elâzığ,Kovancılar,2021,1,0.2255
Elâzığ,Kovancılar,2021,2,0.2643
Elâzığ,Kovancılar,2021,3,0.3159
Elâzığ,Kovancılar,2021,4,0.4772
Elâzığ,Kovancılar,2021,5,0.4074
Elâzığ,Kovancılar,2021,6,0.2321
Elâzığ,Kovancılar,2021,7,0.1802
Elâzığ,Kovancılar,2021,8,0.1739
Elâzığ,Kovancılar,2021,9,0.1645
Elâzığ,Kovancılar,2021,10,0.1762
Elâzığ,Kovancılar,2021,11,0.1665
Elâzığ,Kovancılar,2021,12,0.2187
Elâzığ,Kovancılar,2022,1,0.2565
Elâzığ,Kovancılar,2022,2,0.0991
Elâzığ,Kovancılar,2022,3,
Elâzığ,Kovancılar,2022,4,0.341
Elâzığ,Kovancılar,2022,5,0.4589
Elâzığ,Kovancılar,2022,6,0.2639
Elâzığ,Kovancılar,2022,7,0.2015
Elâzığ,Kovancılar,2022,8,0.1757
Elâzığ,Kovancılar,2022,9,0.1759
Elâzığ,Kovancılar,2022,10,0.144
Elâzığ,Kovancılar,2022,11,0.1719
Elâzığ,Kovancılar,2022,12,0.1049
Elâzığ,Kovancılar,2023,1,0.0393
Elâzığ,Kovancılar,2023,2,0.1269
Elâzığ,Kovancılar,2023,3,
Elâzığ,Kovancılar,2023,4,0.4298
Elâzığ,Kovancılar,2023,5,0.4592
Elâzığ,Kovancılar,2023,6,0.3677
Elâzığ,Kovancılar,2023,7,0.2327
Elâzığ,Kovancılar,2023,8,0.1952
Elâzığ,Kovancılar,2023,9,0.1946
Elâzığ,Kovancılar,2023,10,0.198
Elâzığ,Kovancılar,2023,11,0.1947
Elâzığ,Kovancılar,2023,12,0.2221
Elâzığ,Kovancılar,2024,1,
Elâzığ,Kovancılar,2024,2,0.203
Elâzığ,Kovancılar,2024,3,0.2243
Elâzığ,Kovancılar,2024,4,0.4444
Elâzığ,Kovancılar,2024,5,0.471
Elâzığ,Kovancılar,2024,6,0.2686
Elâzığ,Kovancılar,2024,7,0.2072
Elâzığ,Kovancılar,2024,8,0.1971
Elâzığ,Kovancılar,2024,9,0.1881
Elâzığ,Kovancılar,2024,10,0.1858
