year,month,precip_mm,il,source,drought_year
2024,4,25.1,Düzce,Open-Meteo (ERA5),False
2024,5,85.8,Düzce,Open-Meteo (ERA5),False
2024,6,11.1,Düzce,Open-Meteo (ERA5),False
2024,7,55.3,Düzce,Open-Meteo (ERA5),False
2024,8,28.9,Düzce,Open-Meteo (ERA5),False
2024,9,86.5,Düzce,Open-Meteo (ERA5),False
2024,10,85.9,Düzce,Open-Meteo (ERA5),False
2024,11,137.1,Düzce,Open-Meteo (ERA5),False
2024,12,117.8,Düzce,Open-Meteo (ERA5),False
2004,1,152.8,Bolu,Open-Meteo (ERA5),False
2004,2,115.7,Bolu,Open-Meteo (ERA5),False
2004,3,86.8,Bolu,Open-Meteo (ERA5),False
2004,4,82.9,Bolu,Open-Meteo (ERA5),False
2004,5,101.9,Bolu,Open-Meteo (ERA5),False
2004,6,88.7,Bolu,Open-Meteo (ERA5),False
2004,7,20.3,Bolu,Open-Meteo (ERA5),False
2004,8,91.2,Bolu,Open-Meteo (ERA5),False
2004,9,16.2,Bolu,Open-Meteo (ERA5),False
2004,10,43.8,Bolu,Open-Meteo (ERA5),False
2004,11,90.9,Bolu,Open-Meteo (ERA5),False
2004,12,50.9,Bolu,Open-Meteo (ERA5),False
2005,1,123.0,Bolu,Open-Meteo (ERA5),False
2005,2,84.6,Bolu,Open-Meteo (ERA5),False
2005,3,121.2,Bolu,Open-Meteo (ERA5),False
2005,4,125.7,Bolu,Open-Meteo (ERA5),False
2005,5,96.6,Bolu,Open-Meteo (ERA5),False
2005,6,112.0,Bolu,Open-Meteo (ERA5),False
2005,7,69.8,Bolu,Open-Meteo (ERA5),False
2005,8,41.0,Bolu,Open-Meteo (ERA5),False
2005,9,97.0,Bolu,Open-Meteo (ERA5),False
2005,10,102.4,Bolu,Open-Meteo (ERA5),False
2005,11,118.1,Bolu,Open-Meteo (ERA5),False
2005,12,76.1,Bolu,Open-Meteo (ERA5),False
2006,1,85.5,Bolu,Open-Meteo (ERA5),False
2006,2,99.1,Bolu,Open-Meteo (ERA5),False
2006,3,105.5,Bolu,Open-Meteo (ERA5),False
2006,4,44.7,Bolu,Open-Meteo (ERA5),False
2006,5,59.4,Bolu,Open-Meteo (ERA5),False
2006,6,92.7,Bolu,Open-Meteo (ERA5),False
2006,7,16.7,Bolu,Open-Meteo (ERA5),False
2006,8,13.9,Bolu,Open-Meteo (ERA5),False
2006,9,114.9,Bolu,Open-Meteo (ERA5),False
2006,10,80.2,Bolu,Open-Meteo (ERA5),False
2006,11,74.9,Bolu,Open-Meteo (ERA5),False
2006,12,39.0,Bolu,Open-Meteo (ERA5),False
2007,1,119.1,Bolu,Open-Meteo (ERA5),False
2007,2,28.5,Bolu,Open-Meteo (ERA5),False
2007,3,103.9,Bolu,Open-Meteo (ERA5),False
2007,4,45.5,Bolu,Open-Meteo (ERA5),False
2007,5,91.2,Bolu,Open-Meteo (ERA5),False
2007,6,94.6,Bolu,Open-Meteo (ERA5),False
2007,7,13.3,Bolu,Open-Meteo (ERA5),False
2007,8,54.7,Bolu,Open-Meteo (ERA5),False
2007,9,35.7,Bolu,Open-Meteo (ERA5),False
2007,10,92.0,Bolu,Open-Meteo (ERA5),False
2007,11,91.8,Bolu,Open-Meteo (ERA5),False
2007,12,96.7,Bolu,Open-Meteo (ERA5),False
2008,1,71.6,Bolu,Open-Meteo (ERA5),False
2008,2,58.6,Bolu,Open-Meteo (ERA5),False
2008,3,142.1,Bolu,Open-Meteo (ERA5),False
2008,4,80.9,Bolu,Open-Meteo (ERA5),False
2008,5,56.8,Bolu,Open-Meteo (ERA5),False
2008,6,50.0,Bolu,Open-Meteo (ERA5),False
2008,7,33.7,Bolu,Open-Meteo (ERA5),False
2008,8,7.1,Bolu,Open-Meteo (ERA5),False
2008,9,135.8,Bolu,Open-Meteo (ERA5),False
2008,10,60.1,Bolu,Open-Meteo (ERA5),False
2008,11,74.1,Bolu,Open-Meteo (ERA5),False
2008,12,85.3,Bolu,Open-Meteo (ERA5),False
2009,1,116.4,Bolu,Open-Meteo (ERA5),False
2009,2,156.9,Bolu,Open-Meteo (ERA5),False
2009,3,157.8,Bolu,Open-Meteo (ERA5),False
2009,4,107.1,Bolu,Open-Meteo (ERA5),False
2009,5,75.5,Bolu,Open-Meteo (ERA5),False
2009,6,52.4,Bolu,Open-Meteo (ERA5),False
2009,7,96.5,Bolu,Open-Meteo (ERA5),False
2009,8,14.4,Bolu,Open-Meteo (ERA5),False
2009,9,73.0,Bolu,Open-Meteo (ERA5),False
2009,10,50.4,Bolu,Open-Meteo (ERA5),False
2009,11,86.9,Bolu,Open-Meteo (ERA5),False
2009,12,107.2,Bolu,Open-Meteo (ERA5),False
2010,1,114.6,Bolu,Open-Meteo (ERA5),False
2010,2,136.5,Bolu,Open-Meteo (ERA5),False
2010,3,123.4,Bolu,Open-Meteo (ERA5),False
2010,4,88.8,Bolu,Open-Meteo (ERA5),False
2010,5,63.1,Bolu,Open-Meteo (ERA5),False
2010,6,149.7,Bolu,Open-Meteo (ERA5),False
2010,7,52.9,Bolu,Open-Meteo (ERA5),False
2010,8,3.6,Bolu,Open-Meteo (ERA5),False
2010,9,103.8,Bolu,Open-Meteo (ERA5),False
2010,10,187.0,Bolu,Open-Meteo (ERA5),False
2010,11,17.9,Bolu,Open-Meteo (ERA5),False
2010,12,123.4,Bolu,Open-Meteo (ERA5),False
2011,1,71.6,Bolu,Open-Meteo (ERA5),False
2011,2,43.3,Bolu,Open-Meteo (ERA5),False
2011,3,118.0,Bolu,Open-Meteo (ERA5),False
2011,4,126.8,Bolu,Open-Meteo (ERA5),False
2011,5,153.0,Bolu,Open-Meteo (ERA5),False
2011,6,109.9,Bolu,Open-Meteo (ERA5),False
2011,7,24.2,Bolu,Open-Meteo (ERA5),False
2011,8,31.2,Bolu,Open-Meteo (ERA5),False
2011,9,24.4,Bolu,Open-Meteo (ERA5),False
2011,10,97.4,Bolu,Open-Meteo (ERA5),False
2011,11,11.8,Bolu,Open-Meteo (ERA5),False
2011,12,99.2,Bolu,Open-Meteo (ERA5),False
2012,1,136.7,Bolu,Open-Meteo (ERA5),False
2012,2,144.2,Bolu,Open-Meteo (ERA5),False
2012,3,114.4,Bolu,Open-Meteo (ERA5),False
2012,4,86.2,Bolu,Open-Meteo (ERA5),False
2012,5,148.7,Bolu,Open-Meteo (ERA5),False
2012,6,37.0,Bolu,Open-Meteo (ERA5),False
2012,7,23.2,Bolu,Open-Meteo (ERA5),False
2012,8,55.7,Bolu,Open-Meteo (ERA5),False
2012,9,18.1,Bolu,Open-Meteo (ERA5),False
2012,10,50.2,Bolu,Open-Meteo (ERA5),False
2012,11,52.0,Bolu,Open-Meteo (ERA5),False
2012,12,153.8,Bolu,Open-Meteo (ERA5),False
2013,1,96.2,Bolu,Open-Meteo (ERA5),False
2013,2,69.5,Bolu,Open-Meteo (ERA5),False
2013,3,136.0,Bolu,Open-Meteo (ERA5),False
2013,4,94.2,Bolu,Open-Meteo (ERA5),False
2013,5,57.8,Bolu,Open-Meteo (ERA5),False
2013,6,73.7,Bolu,Open-Meteo (ERA5),False
2013,7,35.8,Bolu,Open-Meteo (ERA5),False
2013,8,22.7,Bolu,Open-Meteo (ERA5),False
2013,9,29.2,Bolu,Open-Meteo (ERA5),False
2013,10,127.1,Bolu,Open-Meteo (ERA5),False
2013,11,57.6,Bolu,Open-Meteo (ERA5),False
2013,12,41.4,Bolu,Open-Meteo (ERA5),False
2014,1,38.0,Bolu,Open-Meteo (ERA5),False
2014,2,34.6,Bolu,Open-Meteo (ERA5),False
2014,3,115.2,Bolu,Open-Meteo (ERA5),False
2014,4,121.0,Bolu,Open-Meteo (ERA5),False
2014,5,158.1,Bolu,Open-Meteo (ERA5),False
2014,6,125.3,Bolu,Open-Meteo (ERA5),False
2014,7,37.2,Bolu,Open-Meteo (ERA5),False
2014,8,68.6,Bolu,Open-Meteo (ERA5),False
2014,9,165.4,Bolu,Open-Meteo (ERA5),False
2014,10,148.5,Bolu,Open-Meteo (ERA5),False
2014,11,85.2,Bolu,Open-Meteo (ERA5),False
2014,12,134.7,Bolu,Open-Meteo (ERA5),False
2015,1,111.0,Bolu,Open-Meteo (ERA5),False
2015,2,131.0,Bolu,Open-Meteo (ERA5),False
2015,3,87.9,Bolu,Open-Meteo (ERA5),False
2015,4,99.7,Bolu,Open-Meteo (ERA5),False
2015,5,85.9,Bolu,Open-Meteo (ERA5),False
2015,6,232.1,Bolu,Open-Meteo (ERA5),False
2015,7,16.9,Bolu,Open-Meteo (ERA5),False
2015,8,66.8,Bolu,Open-Meteo (ERA5),False
2015,9,79.8,Bolu,Open-Meteo (ERA5),False
2015,10,108.5,Bolu,Open-Meteo (ERA5),False
2015,11,34.5,Bolu,Open-Meteo (ERA5),False
2015,12,39.8,Bolu,Open-Meteo (ERA5),False
2016,1,122.9,Bolu,Open-Meteo (ERA5),False
2016,2,109.9,Bolu,Open-Meteo (ERA5),False
2016,3,105.6,Bolu,Open-Meteo (ERA5),False
2016,4,88.7,Bolu,Open-Meteo (ERA5),False
2016,5,188.5,Bolu,Open-Meteo (ERA5),False
2016,6,68.8,Bolu,Open-Meteo (ERA5),False
2016,7,19.4,Bolu,Open-Meteo (ERA5),False
2016,8,90.0,Bolu,Open-Meteo (ERA5),False
2016,9,47.7,Bolu,Open-Meteo (ERA5),False
2016,10,34.1,Bolu,Open-Meteo (ERA5),False
2016,11,70.9,Bolu,Open-Meteo (ERA5),False
2016,12,109.8,Bolu,Open-Meteo (ERA5),False
2017,1,66.4,Bolu,Open-Meteo (ERA5),False
2017,2,44.8,Bolu,Open-Meteo (ERA5),False
2017,3,72.2,Bolu,Open-Meteo (ERA5),False
2017,4,95.9,Bolu,Open-Meteo (ERA5),False
2017,5,95.0,Bolu,Open-Meteo (ERA5),False
2017,6,103.9,Bolu,Open-Meteo (ERA5),False
2017,7,27.3,Bolu,Open-Meteo (ERA5),False
2017,8,19.2,Bolu,Open-Meteo (ERA5),False
2017,9,35.7,Bolu,Open-Meteo (ERA5),False
2017,10,72.8,Bolu,Open-Meteo (ERA5),False
2017,11,98.5,Bolu,Open-Meteo (ERA5),False
2017,12,105.0,Bolu,Open-Meteo (ERA5),False
2018,1,78.5,Bolu,Open-Meteo (ERA5),False
2018,2,71.3,Bolu,Open-Meteo (ERA5),False
2018,3,117.8,Bolu,Open-Meteo (ERA5),False
2018,4,32.3,Bolu,Open-Meteo (ERA5),False
2018,5,84.1,Bolu,Open-Meteo (ERA5),False
2018,6,85.9,Bolu,Open-Meteo (ERA5),False
2018,7,43.0,Bolu,Open-Meteo (ERA5),False
2018,8,8.1,Bolu,Open-Meteo (ERA5),False
2018,9,35.8,Bolu,Open-Meteo (ERA5),False
2018,10,86.6,Bolu,Open-Meteo (ERA5),False
2018,11,60.6,Bolu,Open-Meteo (ERA5),False
2018,12,95.5,Bolu,Open-Meteo (ERA5),False
2019,1,111.0,Bolu,Open-Meteo (ERA5),False
2019,2,58.7,Bolu,Open-Meteo (ERA5),False
2019,3,49.3,Bolu,Open-Meteo (ERA5),False
2019,4,75.0,Bolu,Open-Meteo (ERA5),False
2019,5,84.7,Bolu,Open-Meteo (ERA5),False
2019,6,87.7,Bolu,Open-Meteo (ERA5),False
2019,7,80.3,Bolu,Open-Meteo (ERA5),False
2019,8,50.0,Bolu,Open-Meteo (ERA5),False
2019,9,14.9,Bolu,Open-Meteo (ERA5),False
2019,10,40.6,Bolu,Open-Meteo (ERA5),False
2019,11,30.7,Bolu,Open-Meteo (ERA5),False
2019,12,92.7,Bolu,Open-Meteo (ERA5),False
2020,1,78.0,Bolu,Open-Meteo (ERA5),False
2020,2,141.1,Bolu,Open-Meteo (ERA5),False
2020,3,60.4,Bolu,Open-Meteo (ERA5),False
2020,4,39.9,Bolu,Open-Meteo (ERA5),False
2020,5,115.0,Bolu,Open-Meteo (ERA5),False
2020,6,96.9,Bolu,Open-Meteo (ERA5),False
2020,7,20.7,Bolu,Open-Meteo (ERA5),False
2020,8,6.4,Bolu,Open-Meteo (ERA5),False
2020,9,24.2,Bolu,Open-Meteo (ERA5),False
2020,10,37.8,Bolu,Open-Meteo (ERA5),False
2020,11,17.8,Bolu,Open-Meteo (ERA5),False
2020,12,25.8,Bolu,Open-Meteo (ERA5),False
2021,1,101.0,Bolu,Open-Meteo (ERA5),False
2021,2,63.5,Bolu,Open-Meteo (ERA5),False
2021,3,128.3,Bolu,Open-Meteo (ERA5),False
2021,4,115.0,Bolu,Open-Meteo (ERA5),False
2021,5,102.1,Bolu,Open-Meteo (ERA5),False
2021,6,129.0,Bolu,Open-Meteo (ERA5),False
2021,7,78.8,Bolu,Open-Meteo (ERA5),False
2021,8,52.1,Bolu,Open-Meteo (ERA5),False
2021,9,91.4,Bolu,Open-Meteo (ERA5),False
2021,10,41.5,Bolu,Open-Meteo (ERA5),False
2021,11,81.1,Bolu,Open-Meteo (ERA5),False
2021,12,102.6,Bolu,Open-Meteo (ERA5),False
2022,1,129.2,Bolu,Open-Meteo (ERA5),False
2022,2,110.5,Bolu,Open-Meteo (ERA5),False
2022,3,104.7,Bolu,Open-Meteo (ERA5),False
2022,4,68.0,Bolu,Open-Meteo (ERA5),False
2022,5,44.6,Bolu,Open-Meteo (ERA5),False
2022,6,190.1,Bolu,Open-Meteo (ERA5),False
2022,7,30.4,Bolu,Open-Meteo (ERA5),False
2022,8,47.0,Bolu,Open-Meteo (ERA5),False
2022,9,26.3,Bolu,Open-Meteo (ERA5),False
2022,10,68.2,Bolu,Open-Meteo (ERA5),False
2022,11,32.3,Bolu,Open-Meteo (ERA5),False
2022,12,38.8,Bolu,Open-Meteo (ERA5),False
2023,1,28.5,Bolu,Open-Meteo (ERA5),False
2023,2,72.4,Bolu,Open-Meteo (ERA5),False
2023,3,127.3,Bolu,Open-Meteo (ERA5),False
2023,4,120.6,Bolu,Open-Meteo (ERA5),False
2023,5,161.9,Bolu,Open-Meteo (ERA5),False
2023,6,114.3,Bolu,Open-Meteo (ERA5),False
2023,7,77.9,Bolu,Open-Meteo (ERA5),False
2023,8,11.9,Bolu,Open-Meteo (ERA5),False
2023,9,13.0,Bolu,Open-Meteo (ERA5),False
2023,10,37.1,Bolu,Open-Meteo (ERA5),False
2023,11,209.4,Bolu,Open-Meteo (ERA5),False
2023,12,91.3,Bolu,Open-Meteo (ERA5),False
2024,1,132.2,Bolu,Open-Meteo (ERA5),False
2024,2,34.5,Bolu,Open-Meteo (ERA5),False
2024,3,95.5,Bolu,Open-Meteo (ERA5),False
2024,4,47.7,Bolu,Open-Meteo (ERA5),False
2024,5,114.1,Bolu,Open-Meteo (ERA5),False
2024,6,8.4,Bolu,Open-Meteo (ERA5),False
2024,7,54.1,Bolu,Open-Meteo (ERA5),False
2024,8,18.0,Bolu,Open-Meteo (ERA5),False
2024,9,78.3,Bolu,Open-Meteo (ERA5),False
2024,10,94.7,Bolu,Open-Meteo (ERA5),False
2024,11,101.3,Bolu,Open-Meteo (ERA5),False
2024,12,104.7,Bolu,Open-Meteo (ERA5),False
2004,1,164.2,Yalova,Open-Meteo (ERA5),False
2004,2,77.6,Yalova,Open-Meteo (ERA5),False
2004,3,63.8,Yalova,Open-Meteo (ERA5),False
2004,4,29.5,Yalova,Open-Meteo (ERA5),False
2004,5,27.2,Yalova,Open-Meteo (ERA5),False
2004,6,33.5,Yalova,Open-Meteo (ERA5),False
2004,7,5.2,Yalova,Open-Meteo (ERA5),False
2004,8,42.3,Yalova,Open-Meteo (ERA5),False
2004,9,5.0,Yalova,Open-Meteo (ERA5),False
2004,10,37.0,Yalova,Open-Meteo (ERA5),False
2004,11,85.6,Yalova,Open-Meteo (ERA5),False
2004,12,45.8,Yalova,Open-Meteo (ERA5),False
2005,1,144.4,Yalova,Open-Meteo (ERA5),False
2005,2,104.0,Yalova,Open-Meteo (ERA5),False
2005,3,67.8,Yalova,Open-Meteo (ERA5),False
2005,4,43.0,Yalova,Open-Meteo (ERA5),False
2005,5,14.1,Yalova,Open-Meteo (ERA5),False
2005,6,17.0,Yalova,Open-Meteo (ERA5),False
2005,7,83.3,Yalova,Open-Meteo (ERA5),False
2005,8,14.1,Yalova,Open-Meteo (ERA5),False
2005,9,79.3,Yalova,Open-Meteo (ERA5),False
2005,10,74.0,Yalova,Open-Meteo (ERA5),False
2005,11,137.4,Yalova,Open-Meteo (ERA5),False
2005,12,110.1,Yalova,Open-Meteo (ERA5),False
2006,1,88.4,Yalova,Open-Meteo (ERA5),False
2006,2,100.4,Yalova,Open-Meteo (ERA5),False
2006,3,73.3,Yalova,Open-Meteo (ERA5),False
2006,4,14.8,Yalova,Open-Meteo (ERA5),False
2006,5,19.6,Yalova,Open-Meteo (ERA5),False
2006,6,31.4,Yalova,Open-Meteo (ERA5),False
2006,7,1.1,Yalova,Open-Meteo (ERA5),False
2006,8,11.6,Yalova,Open-Meteo (ERA5),False
2006,9,78.7,Yalova,Open-Meteo (ERA5),False
2006,10,46.1,Yalova,Open-Meteo (ERA5),False
2006,11,87.9,Yalova,Open-Meteo (ERA5),False
2006,12,34.6,Yalova,Open-Meteo (ERA5),False
2007,1,81.1,Yalova,Open-Meteo (ERA5),False
2007,2,26.2,Yalova,Open-Meteo (ERA5),False
2007,3,59.5,Yalova,Open-Meteo (ERA5),False
2007,4,15.5,Yalova,Open-Meteo (ERA5),False
2007,5,19.1,Yalova,Open-Meteo (ERA5),False
2007,6,11.5,Yalova,Open-Meteo (ERA5),False
2007,7,4.7,Yalova,Open-Meteo (ERA5),False
2007,8,20.6,Yalova,Open-Meteo (ERA5),False
2007,9,27.6,Yalova,Open-Meteo (ERA5),False
2007,10,73.6,Yalova,Open-Meteo (ERA5),False
2007,11,104.3,Yalova,Open-Meteo (ERA5),False
2007,12,85.0,Yalova,Open-Meteo (ERA5),False
2008,1,50.0,Yalova,Open-Meteo (ERA5),False
2008,2,47.5,Yalova,Open-Meteo (ERA5),False
2008,3,94.3,Yalova,Open-Meteo (ERA5),False
2008,4,40.9,Yalova,Open-Meteo (ERA5),False
2008,5,22.9,Yalova,Open-Meteo (ERA5),False
2008,6,8.4,Yalova,Open-Meteo (ERA5),False
2008,7,11.2,Yalova,Open-Meteo (ERA5),False
2008,8,0.5,Yalova,Open-Meteo (ERA5),False
2008,9,136.9,Yalova,Open-Meteo (ERA5),False
2008,10,57.8,Yalova,Open-Meteo (ERA5),False
2008,11,66.4,Yalova,Open-Meteo (ERA5),False
2008,12,95.9,Yalova,Open-Meteo (ERA5),False
2009,1,96.9,Yalova,Open-Meteo (ERA5),False
2009,2,121.7,Yalova,Open-Meteo (ERA5),False
2009,3,101.3,Yalova,Open-Meteo (ERA5),False
2009,4,29.2,Yalova,Open-Meteo (ERA5),False
2009,5,15.8,Yalova,Open-Meteo (ERA5),False
2009,6,6.8,Yalova,Open-Meteo (ERA5),False
2009,7,24.2,Yalova,Open-Meteo (ERA5),False
2009,8,1.1,Yalova,Open-Meteo (ERA5),False
2009,9,72.6,Yalova,Open-Meteo (ERA5),False
2009,10,40.2,Yalova,Open-Meteo (ERA5),False
2009,11,75.0,Yalova,Open-Meteo (ERA5),False
2009,12,117.8,Yalova,Open-Meteo (ERA5),False
2010,1,144.4,Yalova,Open-Meteo (ERA5),False
2010,2,134.2,Yalova,Open-Meteo (ERA5),False
2010,3,71.5,Yalova,Open-Meteo (ERA5),False
2010,4,46.5,Yalova,Open-Meteo (ERA5),False
2010,5,23.7,Yalova,Open-Meteo (ERA5),False
2010,6,130.8,Yalova,Open-Meteo (ERA5),False
2010,7,44.5,Yalova,Open-Meteo (ERA5),False
2010,8,1.1,Yalova,Open-Meteo (ERA5),False
2010,9,49.8,Yalova,Open-Meteo (ERA5),False
2010,10,259.9,Yalova,Open-Meteo (ERA5),False
2010,11,26.0,Yalova,Open-Meteo (ERA5),False
2010,12,143.9,Yalova,Open-Meteo (ERA5),False
2011,1,82.8,Yalova,Open-Meteo (ERA5),False
2011,2,30.3,Yalova,Open-Meteo (ERA5),False
2011,3,60.2,Yalova,Open-Meteo (ERA5),False
2011,4,66.2,Yalova,Open-Meteo (ERA5),False
2011,5,37.4,Yalova,Open-Meteo (ERA5),False
2011,6,38.4,Yalova,Open-Meteo (ERA5),False
2011,7,7.6,Yalova,Open-Meteo (ERA5),False
2011,8,46.4,Yalova,Open-Meteo (ERA5),False
2011,9,10.7,Yalova,Open-Meteo (ERA5),False
2011,10,86.9,Yalova,Open-Meteo (ERA5),False
2011,11,5.4,Yalova,Open-Meteo (ERA5),False
2011,12,96.1,Yalova,Open-Meteo (ERA5),False
2012,1,123.6,Yalova,Open-Meteo (ERA5),False
2012,2,88.1,Yalova,Open-Meteo (ERA5),False
2012,3,56.0,Yalova,Open-Meteo (ERA5),False
2012,4,75.9,Yalova,Open-Meteo (ERA5),False
2012,5,43.7,Yalova,Open-Meteo (ERA5),False
2012,6,8.2,Yalova,Open-Meteo (ERA5),False
2012,7,1.0,Yalova,Open-Meteo (ERA5),False
2012,8,39.6,Yalova,Open-Meteo (ERA5),False
2012,9,9.2,Yalova,Open-Meteo (ERA5),False
2012,10,22.5,Yalova,Open-Meteo (ERA5),False
2012,11,48.3,Yalova,Open-Meteo (ERA5),False
2012,12,140.5,Yalova,Open-Meteo (ERA5),False
2013,1,84.1,Yalova,Open-Meteo (ERA5),False
2013,2,55.4,Yalova,Open-Meteo (ERA5),False
2013,3,87.2,Yalova,Open-Meteo (ERA5),False
2013,4,35.9,Yalova,Open-Meteo (ERA5),False
2013,5,13.1,Yalova,Open-Meteo (ERA5),False
2013,6,29.6,Yalova,Open-Meteo (ERA5),False
2013,7,1.3,Yalova,Open-Meteo (ERA5),False
2013,8,4.8,Yalova,Open-Meteo (ERA5),False
2013,9,18.0,Yalova,Open-Meteo (ERA5),False
2013,10,129.2,Yalova,Open-Meteo (ERA5),False
2013,11,50.3,Yalova,Open-Meteo (ERA5),False
2013,12,56.5,Yalova,Open-Meteo (ERA5),False
2014,1,45.9,Yalova,Open-Meteo (ERA5),False
2014,2,19.2,Yalova,Open-Meteo (ERA5),False
2014,3,93.2,Yalova,Open-Meteo (ERA5),False
2014,4,36.8,Yalova,Open-Meteo (ERA5),False
2014,5,51.0,Yalova,Open-Meteo (ERA5),False
2014,6,54.8,Yalova,Open-Meteo (ERA5),False
2014,7,42.8,Yalova,Open-Meteo (ERA5),False
2014,8,32.7,Yalova,Open-Meteo (ERA5),False
2014,9,82.4,Yalova,Open-Meteo (ERA5),False
2014,10,99.0,Yalova,Open-Meteo (ERA5),False
2014,11,71.0,Yalova,Open-Meteo (ERA5),False
2014,12,115.7,Yalova,Open-Meteo (ERA5),False
2015,1,119.9,Yalova,Open-Meteo (ERA5),False
2015,2,126.1,Yalova,Open-Meteo (ERA5),False
2015,3,67.6,Yalova,Open-Meteo (ERA5),False
2015,4,85.0,Yalova,Open-Meteo (ERA5),False
2015,5,42.9,Yalova,Open-Meteo (ERA5),False
2015,6,45.6,Yalova,Open-Meteo (ERA5),False
2015,7,1.9,Yalova,Open-Meteo (ERA5),False
2015,8,7.1,Yalova,Open-Meteo (ERA5),False
2015,9,99.4,Yalova,Open-Meteo (ERA5),False
2015,10,91.6,Yalova,Open-Meteo (ERA5),False
2015,11,32.8,Yalova,Open-Meteo (ERA5),False
2015,12,26.3,Yalova,Open-Meteo (ERA5),False
2016,1,168.6,Yalova,Open-Meteo (ERA5),False
2016,2,78.8,Yalova,Open-Meteo (ERA5),False
2016,3,79.2,Yalova,Open-Meteo (ERA5),False
2016,4,12.2,Yalova,Open-Meteo (ERA5),False
2016,5,70.4,Yalova,Open-Meteo (ERA5),False
2016,6,18.3,Yalova,Open-Meteo (ERA5),False
2016,7,3.6,Yalova,Open-Meteo (ERA5),False
2016,8,17.6,Yalova,Open-Meteo (ERA5),False
2016,9,38.1,Yalova,Open-Meteo (ERA5),False
2016,10,33.2,Yalova,Open-Meteo (ERA5),False
2016,11,105.2,Yalova,Open-Meteo (ERA5),False
2016,12,156.3,Yalova,Open-Meteo (ERA5),False
2017,1,126.4,Yalova,Open-Meteo (ERA5),False
2017,2,18.3,Yalova,Open-Meteo (ERA5),False
2017,3,63.1,Yalova,Open-Meteo (ERA5),False
2017,4,40.1,Yalova,Open-Meteo (ERA5),False
2017,5,44.2,Yalova,Open-Meteo (ERA5),False
2017,6,70.1,Yalova,Open-Meteo (ERA5),False
2017,7,48.8,Yalova,Open-Meteo (ERA5),False
2017,8,37.3,Yalova,Open-Meteo (ERA5),False
2017,9,24.0,Yalova,Open-Meteo (ERA5),False
2017,10,135.2,Yalova,Open-Meteo (ERA5),False
2017,11,86.4,Yalova,Open-Meteo (ERA5),False
2017,12,135.0,Yalova,Open-Meteo (ERA5),False
2018,1,58.9,Yalova,Open-Meteo (ERA5),False
2018,2,103.2,Yalova,Open-Meteo (ERA5),False
2018,3,80.6,Yalova,Open-Meteo (ERA5),False
2018,4,23.1,Yalova,Open-Meteo (ERA5),False
2018,5,98.3,Yalova,Open-Meteo (ERA5),False
2018,6,37.3,Yalova,Open-Meteo (ERA5),False
2018,7,31.1,Yalova,Open-Meteo (ERA5),False
2018,8,9.1,Yalova,Open-Meteo (ERA5),False
2018,9,79.6,Yalova,Open-Meteo (ERA5),False
2018,10,41.3,Yalova,Open-Meteo (ERA5),False
2018,11,72.4,Yalova,Open-Meteo (ERA5),False
2018,12,218.2,Yalova,Open-Meteo (ERA5),False
2019,1,133.2,Yalova,Open-Meteo (ERA5),False
2019,2,88.9,Yalova,Open-Meteo (ERA5),False
2019,3,34.1,Yalova,Open-Meteo (ERA5),False
2019,4,58.0,Yalova,Open-Meteo (ERA5),False
2019,5,52.4,Yalova,Open-Meteo (ERA5),False
2019,6,30.3,Yalova,Open-Meteo (ERA5),False
2019,7,48.2,Yalova,Open-Meteo (ERA5),False
2019,8,40.8,Yalova,Open-Meteo (ERA5),False
2019,9,20.7,Yalova,Open-Meteo (ERA5),False
2019,10,58.2,Yalova,Open-Meteo (ERA5),False
2019,11,47.2,Yalova,Open-Meteo (ERA5),False
2019,12,107.7,Yalova,Open-Meteo (ERA5),False
2020,1,109.4,Yalova,Open-Meteo (ERA5),False
2020,2,99.3,Yalova,Open-Meteo (ERA5),False
2020,3,95.3,Yalova,Open-Meteo (ERA5),False
2020,4,54.3,Yalova,Open-Meteo (ERA5),False
2020,5,79.3,Yalova,Open-Meteo (ERA5),False
2020,6,79.3,Yalova,Open-Meteo (ERA5),False
2020,7,15.0,Yalova,Open-Meteo (ERA5),False
2020,8,2.8,Yalova,Open-Meteo (ERA5),False
2020,9,24.5,Yalova,Open-Meteo (ERA5),False
2020,10,85.0,Yalova,Open-Meteo (ERA5),False
2020,11,54.4,Yalova,Open-Meteo (ERA5),False
2020,12,38.3,Yalova,Open-Meteo (ERA5),False
2021,1,133.2,Yalova,Open-Meteo (ERA5),False
2021,2,75.7,Yalova,Open-Meteo (ERA5),False
2021,3,122.2,Yalova,Open-Meteo (ERA5),False
2021,4,84.0,Yalova,Open-Meteo (ERA5),False
2021,5,66.7,Yalova,Open-Meteo (ERA5),False
2021,6,81.0,Yalova,Open-Meteo (ERA5),False
2021,7,83.7,Yalova,Open-Meteo (ERA5),False
2021,8,35.5,Yalova,Open-Meteo (ERA5),False
2021,9,30.4,Yalova,Open-Meteo (ERA5),False
2021,10,54.0,Yalova,Open-Meteo (ERA5),False
2021,11,91.0,Yalova,Open-Meteo (ERA5),False
2021,12,164.2,Yalova,Open-Meteo (ERA5),False
2022,1,89.9,Yalova,Open-Meteo (ERA5),False
2022,2,135.8,Yalova,Open-Meteo (ERA5),False
2022,3,81.9,Yalova,Open-Meteo (ERA5),False
2022,4,68.8,Yalova,Open-Meteo (ERA5),False
2022,5,30.6,Yalova,Open-Meteo (ERA5),False
