il,year,month,ndvi,source
Karaman,2019,9,0.2725,Sentinel-2
Karaman,2019,10,0.1965,Sentinel-2
Karaman,2019,11,0.1791,Sentinel-2
Karaman,2019,12,0.2224,Sentinel-2
Karaman,2020,1,0.151,Sentinel-2
Karaman,2020,2,0.1996,Sentinel-2
Karaman,2020,3,0.1946,Sentinel-2
Karaman,2020,4,0.2798,Sentinel-2
Karaman,2020,5,0.2808,Sentinel-2
Karaman,2020,6,0.2849,Sentinel-2
Karaman,2020,7,0.324,Sentinel-2
Karaman,2020,8,0.3104,Sentinel-2
Karaman,2020,9,0.2602,Sentinel-2
Karaman,2020,10,0.1974,Sentinel-2
Karaman,2020,11,0.1758,Sentinel-2
Karaman,2020,12,0.1771,Sentinel-2
Karaman,2021,1,0.1569,Sentinel-2
Karaman,2021,2,0.1583,Sentinel-2
Karaman,2021,3,0.1694,Sentinel-2
Karaman,2021,4,0.2549,Sentinel-2
Karaman,2021,5,0.2821,Sentinel-2
Karaman,2021,6,0.2596,Sentinel-2
Karaman,2021,7,0.2851,Sentinel-2
Karaman,2021,8,0.29,Sentinel-2
Karaman,2021,9,0.2568,Sentinel-2
Karaman,2021,10,0.1963,Sentinel-2
Karaman,2021,11,0.183,Sentinel-2
Karaman,2021,12,0.2024,Sentinel-2
Karaman,2022,1,0.1746,Sentinel-2
Karaman,2022,2,0.0722,Sentinel-2
Karaman,2022,3,0.0848,Sentinel-2
Karaman,2022,4,0.2077,Sentinel-2
Karaman,2022,5,0.2497,Sentinel-2
Karaman,2022,6,0.2872,Sentinel-2
Karaman,2022,7,0.3282,Sentinel-2
Karaman,2022,8,0.3038,Sentinel-2
Karaman,2022,9,0.2679,Sentinel-2
Karaman,2022,10,0.2064,Sentinel-2
Karaman,2022,11,0.1944,Sentinel-2
Karaman,2022,12,0.1852,Sentinel-2
Karaman,2023,1,0.1806,Sentinel-2
Karaman,2023,2,0.0311,Sentinel-2
Karaman,2023,3,0.1938,Sentinel-2
Karaman,2023,4,0.2319,Sentinel-2
Karaman,2023,5,0.2828,Sentinel-2
Karaman,2023,6,0.3213,Sentinel-2
Karaman,2023,7,0.3324,Sentinel-2
Karaman,2023,8,0.3025,Sentinel-2
Karaman,2023,9,0.264,Sentinel-2
Karaman,2023,10,0.2022,Sentinel-2
Karaman,2023,11,0.1718,Sentinel-2
Karaman,2023,12,0.1954,Sentinel-2
Karaman,2024,1,0.1936,Sentinel-2
Karaman,2024,2,0.1753,Sentinel-2
Karaman,2024,3,0.2451,Sentinel-2
Karaman,2024,4,0.2703,Sentinel-2
Karaman,2024,5,0.3016,Sentinel-2
Karaman,2024,6,0.2848,Sentinel-2
Karaman,2024,7,0.2838,Sentinel-2
Karaman,2024,8,0.2751,Sentinel-2
Karaman,2024,9,0.2196,Sentinel-2
Karaman,2024,10,0.1803,Sentinel-2
Karaman,2024,11,0.1593,Sentinel-2
Karaman,2024,12,0.1584,Sentinel-2
Antalya,2004,1,-0.0101,Landsat7
Antalya,2004,2,,Landsat7
Antalya,2004,3,-0.032,Landsat7
Antalya,2004,4,0.1284,Landsat7
Antalya,2004,5,0.135,Landsat7
Antalya,2004,6,0.111,Landsat7
Antalya,2004,7,0.0138,Landsat7
Antalya,2004,8,,Landsat7
Antalya,2004,9,,Landsat7
Antalya,2004,10,0.1075,Landsat7
Antalya,2004,11,0.0937,Landsat7
Antalya,2004,12,0.0983,Landsat7
Antalya,2005,1,,Landsat7
Antalya,2005,2,,Landsat7
Antalya,2005,3,0.1302,Landsat7
Antalya,2005,4,,Landsat7
Antalya,2005,5,,Landsat7
Antalya,2005,6,,Landsat7
Antalya,2005,7,0.1052,Landsat7
Antalya,2005,8,0.1083,Landsat7
Antalya,2005,9,0.1107,Landsat7
Antalya,2005,10,0.1012,Landsat7
Antalya,2005,11,0.0967,Landsat7
Antalya,2005,12,0.095,Landsat7
Antalya,2006,1,0.1007,Landsat7
Antalya,2006,2,,Landsat7
Antalya,2006,3,,Landsat7
Antalya,2006,4,,Landsat7
Antalya,2006,5,0.0468,Landsat7
Antalya,2006,6,0.1035,Landsat7
Antalya,2006,7,0.1108,Landsat7
Antalya,2006,8,0.1033,Landsat7
Antalya,2006,9,,Landsat7
Antalya,2006,10,0.1089,Landsat7
Antalya,2006,11,0.0998,Landsat7
Antalya,2006,12,,Landsat7
Antalya,2007,1,,Landsat7
Antalya,2007,2,,Landsat7
Antalya,2007,3,0.116,Landsat7
Antalya,2007,4,0.1419,Landsat7
Antalya,2007,5,0.0929,Landsat7
Antalya,2007,6,0.1048,Landsat7
Antalya,2007,7,0.1008,Landsat7
Antalya,2007,8,0.1011,Landsat7
Antalya,2007,9,,Landsat7
Antalya,2007,10,,Landsat7
Antalya,2007,11,,Landsat7
Antalya,2007,12,,Landsat7
Antalya,2008,1,,Landsat7
Antalya,2008,2,0.1086,Landsat7
Antalya,2008,3,0.1146,Landsat7
Antalya,2008,4,0.1216,Landsat7
Antalya,2008,5,0.1103,Landsat7
Antalya,2008,6,0.0998,Landsat7
Antalya,2008,7,0.0887,Landsat7
Antalya,2008,8,0.0119,Landsat7
Antalya,2008,9,0.0926,Landsat7
Antalya,2008,10,,Landsat7
Antalya,2008,11,0.0944,Landsat7
Antalya,2008,12,0.0961,Landsat7
Antalya,2009,1,0.1016,Landsat7
Antalya,2009,2,,Landsat7
Antalya,2009,3,,Landsat7
Antalya,2009,4,-0.041,Landsat7
Antalya,2009,5,0.1258,Landsat7
Antalya,2009,6,0.1076,Landsat7
Antalya,2009,7,,Landsat7
Antalya,2009,8,0.1043,Landsat7
Antalya,2009,9,,Landsat7
Antalya,2009,10,,Landsat7
Antalya,2009,11,0.1203,Landsat7
Antalya,2009,12,0.0049,Landsat7
Antalya,2010,1,0.1125,Landsat7
Antalya,2010,2,0.1185,Landsat7
Antalya,2010,3,0.122,Landsat7
Antalya,2010,4,,Landsat7
Antalya,2010,5,,Landsat7
Antalya,2010,6,0.049,Landsat7
Antalya,2010,7,,Landsat7
Antalya,2010,8,,Landsat7
Antalya,2010,9,,Landsat7
Antalya,2010,10,0.106,Landsat7
Antalya,2010,11,0.1057,Landsat7
Antalya,2010,12,0.114,Landsat7
Antalya,2011,1,,Landsat7
Antalya,2011,2,,Landsat7
Antalya,2011,3,,Landsat7
Antalya,2011,4,,Landsat7
Antalya,2011,5,0.1415,Landsat7
Antalya,2011,6,0.1216,Landsat7
Antalya,2011,7,0.11,Landsat7
Antalya,2011,8,,Landsat7
Antalya,2011,9,0.1041,Landsat7
Antalya,2011,10,0.1054,Landsat7
Antalya,2011,11,0.1151,Landsat7
Antalya,2011,12,0.1127,Landsat7
Antalya,2012,1,0.0095,Landsat7
Antalya,2012,2,,Landsat7
Antalya,2012,3,0.1269,Landsat7
Antalya,2012,4,0.1429,Landsat7
Antalya,2012,5,,Landsat7
Antalya,2012,6,0.1222,Landsat7
Antalya,2012,7,,Landsat7
Antalya,2012,8,0.1153,Landsat7
Antalya,2012,9,0.1081,Landsat7
Antalya,2012,10,,Landsat7
Antalya,2012,11,0.1247,Landsat7
Antalya,2012,12,,Landsat7
Antalya,2013,1,-0.0175,Landsat7
Antalya,2013,2,,Landsat7
Antalya,2013,3,0.1306,Landsat7
Antalya,2013,4,,Landsat7
Antalya,2013,5,0.1243,Landsat7
Antalya,2013,6,0.1005,Landsat7
Antalya,2013,7,0.1102,Landsat7
Antalya,2013,8,0.1085,Landsat7
Antalya,2013,9,0.1074,Landsat7
Antalya,2013,10,0.1087,Landsat7
Antalya,2013,11,0.1128,Landsat7
Antalya,2013,12,0.1101,Landsat7
Antalya,2014,1,,Landsat7
Antalya,2014,2,0.1238,Landsat7
Antalya,2014,3,,Landsat7
Antalya,2014,4,0.0959,Landsat7
Antalya,2014,5,0.1136,Landsat7
Antalya,2014,6,0.1039,Landsat7
Antalya,2014,7,0.0955,Landsat7
Antalya,2014,8,0.1092,Landsat7
Antalya,2014,9,0.1154,Landsat7
Antalya,2014,10,0.0322,Landsat7
Antalya,2014,11,0.1081,Landsat7
Antalya,2014,12,,Landsat7
Antalya,2015,1,,Landsat7
Antalya,2015,2,0.1198,Landsat7
Antalya,2015,3,0.1222,Landsat7
Antalya,2015,4,-0.0816,Landsat7
Antalya,2015,5,0.0278,Landsat7
Antalya,2015,6,0.1007,Landsat7
Antalya,2015,7,0.1149,Landsat7
Antalya,2015,8,0.081,Landsat7
Antalya,2015,9,0.1051,Landsat7
Antalya,2015,10,0.1134,Landsat7
Antalya,2015,11,0.1205,Landsat7
Antalya,2015,12,0.115,Landsat7
Antalya,2016,1,0.011,Landsat7
Antalya,2016,2,0.1266,Landsat7
Antalya,2016,3,0.0027,Landsat7
Antalya,2016,4,0.1264,Landsat7
Antalya,2016,5,,Landsat7
Antalya,2016,6,,Landsat7
Antalya,2016,7,0.1002,Landsat7
Antalya,2016,8,0.1097,Landsat7
Antalya,2016,9,0.1026,Landsat7
Antalya,2016,10,0.1005,Landsat7
Antalya,2016,11,0.082,Landsat7
Antalya,2016,12,0.0829,Landsat7
Antalya,2017,1,,Sentinel-2
Antalya,2017,2,,Sentinel-2
Antalya,2017,3,0.3231,Sentinel-2
Antalya,2017,4,0.315,Sentinel-2
Antalya,2017,5,0.2841,Sentinel-2
Antalya,2017,6,0.2455,Sentinel-2
Antalya,2017,7,0.2739,Sentinel-2
Antalya,2017,8,0.2912,Sentinel-2
Antalya,2017,9,0.3072,Sentinel-2
Antalya,2017,10,0.286,Sentinel-2
Antalya,2017,11,0.3103,Sentinel-2
Antalya,2017,12,0.2348,Sentinel-2
Antalya,2018,1,0.269,Sentinel-2
Antalya,2018,2,0.2608,Sentinel-2
Antalya,2018,3,0.4357,Sentinel-2
Antalya,2018,4,0.3107,Sentinel-2
Antalya,2018,5,0.2889,Sentinel-2
Antalya,2018,6,0.2283,Sentinel-2
Antalya,2018,7,0.2441,Sentinel-2
Antalya,2018,8,0.2337,Sentinel-2
Antalya,2018,9,0.2536,Sentinel-2
Antalya,2018,10,0.229,Sentinel-2
Antalya,2018,11,0.2489,Sentinel-2
Antalya,2018,12,0.1938,Sentinel-2
Antalya,2019,1,0.2459,Sentinel-2
Antalya,2019,2,0.2038,Sentinel-2
Antalya,2019,3,0.2572,Sentinel-2
Antalya,2019,4,0.3073,Sentinel-2
Antalya,2019,5,0.256,Sentinel-2
Antalya,2019,6,0.2679,Sentinel-2
Antalya,2019,7,0.2512,Sentinel-2
Antalya,2019,8,0.245,Sentinel-2
Antalya,2019,9,0.2461,Sentinel-2
Antalya,2019,10,0.2885,Sentinel-2
Antalya,2019,11,0.2586,Sentinel-2
Antalya,2019,12,0.2273,Sentinel-2
Antalya,2020,1,0.2889,Sentinel-2
Antalya,2020,2,0.2592,Sentinel-2
Antalya,2020,3,0.277,Sentinel-2
Antalya,2020,4,0.3165,Sentinel-2
Antalya,2020,5,0.301,Sentinel-2
Antalya,2020,6,0.2591,Sentinel-2
Antalya,2020,7,0.2573,Sentinel-2
Antalya,2020,8,0.266,Sentinel-2
Antalya,2020,9,0.2623,Sentinel-2
Antalya,2020,10,0.2176,Sentinel-2
Antalya,2020,11,0.2227,Sentinel-2
Antalya,2020,12,0.1701,Sentinel-2
Antalya,2021,1,0.5839,Sentinel-2
Antalya,2021,2,0.221,Sentinel-2
Antalya,2021,3,0.3111,Sentinel-2
Antalya,2021,4,0.309,Sentinel-2
Antalya,2021,5,0.2483,Sentinel-2
Antalya,2021,6,0.2371,Sentinel-2
Antalya,2021,7,0.2577,Sentinel-2
Antalya,2021,8,0.2951,Sentinel-2
Antalya,2021,9,0.3198,Sentinel-2
Antalya,2021,10,0.2989,Sentinel-2
Antalya,2021,11,0.2352,Sentinel-2
Antalya,2021,12,0.186,Sentinel-2
Antalya,2022,1,0.2512,Sentinel-2
Antalya,2022,2,0.2036,Sentinel-2
Antalya,2022,3,0.3045,Sentinel-2
Antalya,2022,4,0.3003,Sentinel-2
Antalya,2022,5,0.2895,Sentinel-2
Antalya,2022,6,0.24,Sentinel-2
Antalya,2022,7,0.2751,Sentinel-2
Antalya,2022,8,0.2347,Sentinel-2
Antalya,2022,9,0.283,Sentinel-2
Antalya,2022,10,0.306,Sentinel-2
Antalya,2022,11,0.2166,Sentinel-2
Antalya,2022,12,0.2531,Sentinel-2
Antalya,2023,1,0.2392,Sentinel-2
Antalya,2023,2,0.3275,Sentinel-2
Antalya,2023,3,0.1956,Sentinel-2
Antalya,2023,4,0.2719,Sentinel-2
Antalya,2023,5,0.3535,Sentinel-2
Antalya,2023,6,0.2729,Sentinel-2
Antalya,2023,7,0.2779,Sentinel-2
Antalya,2023,8,0.2403,Sentinel-2
Antalya,2023,9,0.3196,Sentinel-2
Antalya,2023,10,0.2996,Sentinel-2
Antalya,2023,11,0.269,Sentinel-2
Antalya,2023,12,0.1396,Sentinel-2
Antalya,2024,1,0.2461,Sentinel-2
Antalya,2024,2,0.267,Sentinel-2
Antalya,2024,3,0.3118,Sentinel-2
Antalya,2024,4,0.2717,Sentinel-2
Antalya,2024,5,0.2533,Sentinel-2
Antalya,2024,6,0.2826,Sentinel-2
Antalya,2024,7,0.2488,Sentinel-2
Antalya,2024,8,0.2816,Sentinel-2
Antalya,2024,9,0.2877,Sentinel-2
Antalya,2024,10,0.3087,Sentinel-2
Antalya,2024,11,0.2742,Sentinel-2
Antalya,2024,12,0.3354,Sentinel-2
Isparta,2004,1,,Landsat7
Isparta,2004,2,,Landsat7
Isparta,2004,3,0.0688,Landsat7
Isparta,2004,4,0.1077,Landsat7
Isparta,2004,5,0.1672,Landsat7
Isparta,2004,6,0.1652,Landsat7
Isparta,2004,7,0.1205,Landsat7
Isparta,2004,8,0.1148,Landsat7
Isparta,2004,9,0.1103,Landsat7
Isparta,2004,10,0.1222,Landsat7
Isparta,2004,11,0.1041,Landsat7
Isparta,2004,12,0.1025,Landsat7
Isparta,2005,1,,Landsat7
Isparta,2005,2,,Landsat7
Isparta,2005,3,0.0488,Landsat7
Isparta,2005,4,0.1069,Landsat7
Isparta,2005,5,0.1441,Landsat7
Isparta,2005,6,0.1469,Landsat7
Isparta,2005,7,0.1443,Landsat7
Isparta,2005,8,0.1362,Landsat7
Isparta,2005,9,0.1214,Landsat7
Isparta,2005,10,0.1255,Landsat7
Isparta,2005,11,0.0748,Landsat7
Isparta,2005,12,0.1005,Landsat7
Isparta,2006,1,0.0979,Landsat7
Isparta,2006,2,,Landsat7
Isparta,2006,3,,Landsat7
Isparta,2006,4,,Landsat7
Isparta,2006,5,0.17,Landsat7
Isparta,2006,6,0.1682,Landsat7
Isparta,2006,7,0.1456,Landsat7
Isparta,2006,8,0.1352,Landsat7
Isparta,2006,9,0.1073,Landsat7
Isparta,2006,10,0.1388,Landsat7
Isparta,2006,11,0.1311,Landsat7
Isparta,2006,12,,Landsat7
Isparta,2007,1,,Landsat7
Isparta,2007,2,0.1138,Landsat7
Isparta,2007,3,0.1068,Landsat7
Isparta,2007,4,0.0977,Landsat7
Isparta,2007,5,0.1623,Landsat7
Isparta,2007,6,0.1439,Landsat7
Isparta,2007,7,0.1349,Landsat7
Isparta,2007,8,0.1298,Landsat7
Isparta,2007,9,0.1096,Landsat7
Isparta,2007,10,0.1037,Landsat7
Isparta,2007,11,0.0975,Landsat7
Isparta,2007,12,0.0993,Landsat7
Isparta,2008,1,,Landsat7
Isparta,2008,2,0.0812,Landsat7
Isparta,2008,3,0.102,Landsat7
Isparta,2008,4,0.1583,Landsat7
Isparta,2008,5,0.1914,Landsat7
Isparta,2008,6,0.1657,Landsat7
Isparta,2008,7,0.1432,Landsat7
Isparta,2008,8,0.1305,Landsat7
Isparta,2008,9,0.1283,Landsat7
Isparta,2008,10,0.1227,Landsat7
Isparta,2008,11,0.1382,Landsat7
Isparta,2008,12,0.1137,Landsat7
Isparta,2009,1,0.1205,Landsat7
Isparta,2009,2,,Landsat7
Isparta,2009,3,,Landsat7
Isparta,2009,4,,Landsat7
Isparta,2009,5,0.18,Landsat7
Isparta,2009,6,0.1624,Landsat7
Isparta,2009,7,0.1218,Landsat7
Isparta,2009,8,0.1408,Landsat7
Isparta,2009,9,0.1168,Landsat7
Isparta,2009,10,0.0941,Landsat7
Isparta,2009,11,0.1187,Landsat7
Isparta,2009,12,,Landsat7
Isparta,2010,1,0.073,Landsat7
Isparta,2010,2,0.0971,Landsat7
Isparta,2010,3,0.1344,Landsat7
Isparta,2010,4,-0.0182,Landsat7
Isparta,2010,5,0.1609,Landsat7
Isparta,2010,6,0.0654,Landsat7
Isparta,2010,7,0.1017,Landsat7
Isparta,2010,8,,Landsat7
Isparta,2010,9,0.1256,Landsat7
Isparta,2010,10,0.1403,Landsat7
Isparta,2010,11,0.1247,Landsat7
Isparta,2010,12,0.1208,Landsat7
Isparta,2011,1,0.1222,Landsat7
Isparta,2011,2,,Landsat7
Isparta,2011,3,,Landsat7
Isparta,2011,4,,Landsat7
Isparta,2011,5,0.1751,Landsat7
Isparta,2011,6,0.1592,Landsat7
Isparta,2011,7,0.1676,Landsat7
Isparta,2011,8,0.1388,Landsat7
Isparta,2011,9,0.1358,Landsat7
Isparta,2011,10,0.1421,Landsat7
Isparta,2011,11,0.1277,Landsat7
Isparta,2011,12,0.1007,Landsat7
Isparta,2012,1,0.0572,Landsat7
Isparta,2012,2,-0.1266,Landsat7
Isparta,2012,3,0.063,Landsat7
Isparta,2012,4,0.1098,Landsat7
Isparta,2012,5,,Landsat7
Isparta,2012,6,0.1303,Landsat7
Isparta,2012,7,0.1449,Landsat7
Isparta,2012,8,0.1498,Landsat7
Isparta,2012,9,0.1435,Landsat7
Isparta,2012,10,0.1226,Landsat7
Isparta,2012,11,0.1366,Landsat7
Isparta,2012,12,,Landsat7
Isparta,2013,1,,Landsat7
Isparta,2013,2,0.1163,Landsat7
Isparta,2013,3,0.1285,Landsat7
Isparta,2013,4,0.1782,Landsat7
Isparta,2013,5,0.1819,Landsat7
Isparta,2013,6,0.1647,Landsat7
Isparta,2013,7,0.1478,Landsat7
Isparta,2013,8,0.1165,Landsat7
Isparta,2013,9,0.1245,Landsat7
Isparta,2013,10,0.1187,Landsat7
Isparta,2013,11,0.132,Landsat7
Isparta,2013,12,0.1057,Landsat7
Isparta,2014,1,0.1119,Landsat7
Isparta,2014,2,0.1144,Landsat7
Isparta,2014,3,,Landsat7
Isparta,2014,4,0.1457,Landsat7
Isparta,2014,5,0.108,Landsat7
Isparta,2014,6,0.1752,Landsat7
Isparta,2014,7,0.1561,Landsat7
Isparta,2014,8,0.1312,Landsat7
Isparta,2014,9,0.1124,Landsat7
Isparta,2014,10,0.1387,Landsat7
Isparta,2014,11,0.1368,Landsat7
Isparta,2014,12,0.1367,Landsat7
Isparta,2015,1,,Landsat7
Isparta,2015,2,0.0805,Landsat7
Isparta,2015,3,0.1344,Landsat7
Isparta,2015,4,0.1521,Landsat7
Isparta,2015,5,0.1775,Landsat7
Isparta,2015,6,0.0723,Landsat7
Isparta,2015,7,0.1724,Landsat7
Isparta,2015,8,0.1225,Landsat7
Isparta,2015,9,0.1512,Landsat7
Isparta,2015,10,0.1457,Landsat7
Isparta,2015,11,0.1333,Landsat7
Isparta,2015,12,0.1156,Landsat7
Isparta,2016,1,,Landsat7
Isparta,2016,2,0.1087,Landsat7
Isparta,2016,3,0.1111,Landsat7
Isparta,2016,4,0.1754,Landsat7
Isparta,2016,5,0.1991,Landsat7
Isparta,2016,6,0.1601,Landsat7
Isparta,2016,7,0.153,Landsat7
Isparta,2016,8,0.1374,Landsat7
Isparta,2016,9,0.1475,Landsat7
Isparta,2016,10,0.14,Landsat7
Isparta,2016,11,0.1213,Landsat7
Isparta,2016,12,0.1062,Landsat7
Isparta,2017,1,,Sentinel-2
Isparta,2017,2,,Sentinel-2
Isparta,2017,3,0.281,Sentinel-2
Isparta,2017,4,0.3281,Sentinel-2
Isparta,2017,5,0.3884,Sentinel-2
Isparta,2017,6,0.4011,Sentinel-2
Isparta,2017,7,0.3537,Sentinel-2
Isparta,2017,8,0.3383,Sentinel-2
Isparta,2017,9,0.3377,Sentinel-2
Isparta,2017,10,0.3556,Sentinel-2
Isparta,2017,11,0.3311,Sentinel-2
Isparta,2017,12,0.3262,Sentinel-2
Isparta,2018,1,0.3677,Sentinel-2
Isparta,2018,2,0.3042,Sentinel-2
Isparta,2018,3,0.3693,Sentinel-2
Isparta,2018,4,0.426,Sentinel-2
Isparta,2018,5,0.3579,Sentinel-2
Isparta,2018,6,0.3788,Sentinel-2
Isparta,2018,7,0.3331,Sentinel-2
Isparta,2018,8,0.3234,Sentinel-2
Isparta,2018,9,0.325,Sentinel-2
Isparta,2018,10,0.2962,Sentinel-2
Isparta,2018,11,0.3343,Sentinel-2
Isparta,2018,12,0.3188,Sentinel-2
Isparta,2019,1,0.3137,Sentinel-2
Isparta,2019,2,0.311,Sentinel-2
Isparta,2019,3,0.3332,Sentinel-2
Isparta,2019,4,0.3226,Sentinel-2
Isparta,2019,5,0.4287,Sentinel-2
Isparta,2019,6,0.3984,Sentinel-2
Isparta,2019,7,0.3505,Sentinel-2
Isparta,2019,8,0.3501,Sentinel-2
Isparta,2019,9,0.3451,Sentinel-2
Isparta,2019,10,0.3267,Sentinel-2
Isparta,2019,11,0.339,Sentinel-2
Isparta,2019,12,0.3614,Sentinel-2
Isparta,2020,1,0.2533,Sentinel-2
Isparta,2020,2,0.2718,Sentinel-2
Isparta,2020,3,0.3246,Sentinel-2
Isparta,2020,4,0.384,Sentinel-2
Isparta,2020,5,0.4451,Sentinel-2
Isparta,2020,6,0.388,Sentinel-2
Isparta,2020,7,0.3461,Sentinel-2
Isparta,2020,8,0.3326,Sentinel-2
Isparta,2020,9,0.3236,Sentinel-2
Isparta,2020,10,0.3314,Sentinel-2
Isparta,2020,11,0.3657,Sentinel-2
Isparta,2020,12,0.3024,Sentinel-2
Isparta,2021,1,0.3047,Sentinel-2
Isparta,2021,2,0.3552,Sentinel-2
Isparta,2021,3,0.3463,Sentinel-2
Isparta,2021,4,0.3693,Sentinel-2
Isparta,2021,5,0.3874,Sentinel-2
Isparta,2021,6,0.3347,Sentinel-2
Isparta,2021,7,0.3358,Sentinel-2
Isparta,2021,8,0.314,Sentinel-2
Isparta,2021,9,0.3238,Sentinel-2
Isparta,2021,10,0.3408,Sentinel-2
Isparta,2021,11,0.3284,Sentinel-2
Isparta,2021,12,0.3159,Sentinel-2
Isparta,2022,1,0.272,Sentinel-2
Isparta,2022,2,0.0434,Sentinel-2
Isparta,2022,3,0.2319,Sentinel-2
Isparta,2022,4,0.2937,Sentinel-2
Isparta,2022,5,0.3737,Sentinel-2
Isparta,2022,6,0.3445,Sentinel-2
Isparta,2022,7,0.3504,Sentinel-2
Isparta,2022,8,0.331,Sentinel-2
Isparta,2022,9,0.3491,Sentinel-2
Isparta,2022,10,0.3381,Sentinel-2
Isparta,2022,11,0.3301,Sentinel-2
Isparta,2022,12,0.3476,Sentinel-2
Isparta,2023,1,0.3519,Sentinel-2
Isparta,2023,2,0.2617,Sentinel-2
Isparta,2023,3,0.3566,Sentinel-2
Isparta,2023,4,0.3813,Sentinel-2
Isparta,2023,5,0.4555,Sentinel-2
Isparta,2023,6,0.4517,Sentinel-2
Isparta,2023,7,0.3732,Sentinel-2
Isparta,2023,8,0.3431,Sentinel-2
Isparta,2023,9,0.3547,Sentinel-2
Isparta,2023,10,0.3706,Sentinel-2
Isparta,2023,11,0.3759,Sentinel-2
Isparta,2023,12,0.3726,Sentinel-2
Isparta,2024,1,0.4054,Sentinel-2
Isparta,2024,2,0.3381,Sentinel-2
Isparta,2024,3,0.3837,Sentinel-2
Isparta,2024,4,0.3894,Sentinel-2
Isparta,2024,5,0.4032,Sentinel-2
Isparta,2024,6,0.3488,Sentinel-2
Isparta,2024,7,0.3167,Sentinel-2
Isparta,2024,8,0.328,Sentinel-2
Isparta,2024,9,0.3341,Sentinel-2
Isparta,2024,10,0.3357,Sentinel-2
Isparta,2024,11,0.3166,Sentinel-2
Isparta,2024,12,0.3501,Sentinel-2
Burdur,2004,1,,Landsat7
Burdur,2004,2,,Landsat7
Burdur,2004,3,0.0839,Landsat7
Burdur,2004,4,0.1071,Landsat7
Burdur,2004,5,0.15,Landsat7
Burdur,2004,6,0.1377,Landsat7
Burdur,2004,7,0.1145,Landsat7
Burdur,2004,8,0.1076,Landsat7
Burdur,2004,9,0.1042,Landsat7
Burdur,2004,10,0.1061,Landsat7
Burdur,2004,11,0.0718,Landsat7
Burdur,2004,12,0.0906,Landsat7
Burdur,2005,1,,Landsat7
Burdur,2005,2,,Landsat7
Burdur,2005,3,0.0481,Landsat7
Burdur,2005,4,0.1026,Landsat7
Burdur,2005,5,0.0917,Landsat7
Burdur,2005,6,0.1327,Landsat7
Burdur,2005,7,0.1231,Landsat7
Burdur,2005,8,0.1168,Landsat7
Burdur,2005,9,0.0986,Landsat7
Burdur,2005,10,0.1093,Landsat7
Burdur,2005,11,0.056,Landsat7
Burdur,2005,12,0.0912,Landsat7
Burdur,2006,1,0.0898,Landsat7
Burdur,2006,2,,Landsat7
Burdur,2006,3,,Landsat7
Burdur,2006,4,,Landsat7
Burdur,2006,5,0.1514,Landsat7
Burdur,2006,6,0.1398,Landsat7
Burdur,2006,7,0.1262,Landsat7
Burdur,2006,8,0.1173,Landsat7
Burdur,2006,9,0.1009,Landsat7
Burdur,2006,10,0.107,Landsat7
Burdur,2006,11,0.1155,Landsat7
Burdur,2006,12,,Landsat7
Burdur,2007,1,,Landsat7
Burdur,2007,2,,Landsat7
Burdur,2007,3,0.104,Landsat7
Burdur,2007,4,0.1067,Landsat7
Burdur,2007,5,0.1465,Landsat7
Burdur,2007,6,0.1179,Landsat7
Burdur,2007,7,0.1165,Landsat7
Burdur,2007,8,0.1121,Landsat7
Burdur,2007,9,0.1007,Landsat7
Burdur,2007,10,0.0988,Landsat7
Burdur,2007,11,0.0952,Landsat7
Burdur,2007,12,0.0956,Landsat7
Burdur,2008,1,,Landsat7
Burdur,2008,2,0.0693,Landsat7
Burdur,2008,3,0.0974,Landsat7
Burdur,2008,4,0.1473,Landsat7
Burdur,2008,5,0.1699,Landsat7
Burdur,2008,6,0.1414,Landsat7
Burdur,2008,7,0.1237,Landsat7
Burdur,2008,8,0.1098,Landsat7
Burdur,2008,9,0.107,Landsat7
Burdur,2008,10,0.1154,Landsat7
Burdur,2008,11,0.1214,Landsat7
Burdur,2008,12,0.096,Landsat7
Burdur,2009,1,0.1056,Landsat7
Burdur,2009,2,,Landsat7
Burdur,2009,3,,Landsat7
Burdur,2009,4,,Landsat7
Burdur,2009,5,0.1626,Landsat7
Burdur,2009,6,0.1479,Landsat7
Burdur,2009,7,0.1146,Landsat7
Burdur,2009,8,0.1188,Landsat7
Burdur,2009,9,0.1057,Landsat7
Burdur,2009,10,0.0974,Landsat7
Burdur,2009,11,0.1047,Landsat7
Burdur,2009,12,,Landsat7
Burdur,2010,1,0.073,Landsat7
Burdur,2010,2,0.0803,Landsat7
Burdur,2010,3,0.1329,Landsat7
Burdur,2010,4,0.0488,Landsat7
Burdur,2010,5,0.1364,Landsat7
Burdur,2010,6,0.0906,Landsat7
Burdur,2010,7,,Landsat7
Burdur,2010,8,,Landsat7
Burdur,2010,9,0.117,Landsat7
Burdur,2010,10,0.1239,Landsat7
Burdur,2010,11,0.1111,Landsat7
Burdur,2010,12,0.1054,Landsat7
Burdur,2011,1,0.1111,Landsat7
Burdur,2011,2,,Landsat7
Burdur,2011,3,,Landsat7
Burdur,2011,4,,Landsat7
Burdur,2011,5,0.1708,Landsat7
Burdur,2011,6,0.1566,Landsat7
Burdur,2011,7,0.1476,Landsat7
Burdur,2011,8,0.1278,Landsat7
Burdur,2011,9,0.1144,Landsat7
Burdur,2011,10,0.128,Landsat7
